06/04/2022 11:49:58: File Created!
06/04/2022 11:49:58:951, robot_pos_w_timestamp, 1649242108877, 577.13, 306.72, 232.29, 2.34, 0.02, 3.07, tool_force, -0.93, 0.05, 0.38, actual_rep, 1, curr_step, 1, track_size, 78, robot_vel, 0.0, joints_pos, 37.32, 53.09, -15.94, -72.72, 16.43, 51.97, 64.06, tool_torque, -0.027, 0.056, 0.085, tool_momentum, -0.025, 0.054, 0.085, robot_mode, normal, 
06/04/2022 11:53:03:137, robot_pos_w_timestamp, 1649242292826, 492.78, 191.35, 318.84, 2.32, 0.04, 3.11, tool_force, -1.43, -0.42, 0.69, actual_rep, 8, curr_step, 36, track_size, 78, robot_vel, 56.7, joints_pos, 36.6, 31.83, -19.98, -96.42, 11.85, 51.16, 59.47, tool_torque, -0.183, 0.201, -0.033, tool_momentum, -0.188, 0.205, -0.033, robot_mode, normal, 
06/04/2022 11:53:03:289, robot_pos_w_timestamp, 1649242292975, 490.7, 197.08, 323.89, 2.32, 0.04, 3.1, tool_force, -1.04, -0.58, 0.67, actual_rep, 8, curr_step, 37, track_size, 78, robot_vel, 48.1, joints_pos, 37.09, 31.26, -19.81, -96.4, 11.89, 51.23, 60.0, tool_torque, -0.126, 0.083, -0.019, tool_momentum, -0.13, 0.09, -0.019, robot_mode, normal, 
06/04/2022 11:53:03:438, robot_pos_w_timestamp, 1649242293128, 489.37, 202.93, 328.29, 2.33, 0.04, 3.08, tool_force, -1.58, -0.06, 0.71, actual_rep, 8, curr_step, 39, track_size, 78, robot_vel, 49.25, joints_pos, 37.57, 30.81, -19.64, -96.29, 11.93, 51.12, 60.32, tool_torque, 0.052, 0.212, -0.0090, tool_momentum, 0.05, 0.219, -0.011, robot_mode, normal, 
06/04/2022 11:53:03:589, robot_pos_w_timestamp, 1649242293279, 488.54, 208.71, 331.63, 2.33, 0.04, 3.07, tool_force, -1.51, -0.68, 0.09, actual_rep, 8, curr_step, 41, track_size, 78, robot_vel, 42.81, joints_pos, 38.0, 30.52, -19.44, -96.13, 11.97, 50.91, 60.53, tool_torque, 0.0030, 0.243, -0.026, tool_momentum, 0.0090, 0.232, -0.026, robot_mode, normal, 
06/04/2022 11:53:03:905, robot_pos_w_timestamp, 1649242293597, 486.92, 220.91, 335.59, 2.33, 0.03, 3.06, tool_force, -1.1, -0.69, 0.36, actual_rep, 8, curr_step, 46, track_size, 78, robot_vel, 37.35, joints_pos, 38.87, 30.41, -19.08, -95.55, 12.11, 51.0, 61.79, tool_torque, -0.128, 0.115, -0.031, tool_momentum, -0.119, 0.101, -0.03, robot_mode, normal, 
06/04/2022 11:53:04:042, robot_pos_w_timestamp, 1649242293738, 486.91, 226.06, 336.33, 2.33, 0.03, 3.06, tool_force, -1.26, -0.99, 0.4, actual_rep, 8, curr_step, 49, track_size, 78, robot_vel, 39.77, joints_pos, 39.29, 30.61, -19.04, -95.1, 12.13, 51.29, 62.44, tool_torque, -0.196, 0.156, -0.048, tool_momentum, -0.195, 0.149, -0.048, robot_mode, normal, 
06/04/2022 11:53:04:208, robot_pos_w_timestamp, 1649242293892, 487.47, 227.16, 337.33, 2.33, 0.03, 3.06, tool_force, -2.23, -0.64, 0.81, actual_rep, 8, curr_step, 51, track_size, 78, robot_vel, 8.84, joints_pos, 39.51, 30.68, -19.25, -94.86, 12.12, 51.55, 62.63, tool_torque, -0.176, 0.484, -0.017, tool_momentum, -0.154, 0.47, -0.0080, robot_mode, normal, 
06/04/2022 11:53:04:345, robot_pos_w_timestamp, 1649242294046, 486.97, 226.95, 337.9, 2.33, 0.03, 3.06, tool_force, -0.72, 0.49, 0.35, actual_rep, 8, curr_step, 54, track_size, 78, robot_vel, 6.42, joints_pos, 39.5, 30.55, -19.22, -94.97, 12.13, 51.5, 62.6, tool_torque, 0.11, 0.088, 0.094, tool_momentum, 0.108, 0.087, 0.094, robot_mode, normal, 
06/04/2022 11:53:04:512, robot_pos_w_timestamp, 1649242294212, 486.88, 227.05, 337.48, 2.33, 0.03, 3.06, tool_force, -0.51, 0.03, 0.12, actual_rep, 8, curr_step, 57, track_size, 78, robot_vel, 2.01, joints_pos, 39.5, 30.58, -19.2, -94.99, 12.13, 51.45, 62.6, tool_torque, 0.083, 0.023, 0.1, tool_momentum, 0.084, 0.023, 0.1, robot_mode, normal, 
06/04/2022 11:53:04:650, robot_pos_w_timestamp, 1649242294353, 486.9, 227.04, 337.47, 2.33, 0.03, 3.06, tool_force, -0.49, 0.06, 0.18, actual_rep, 8, curr_step, 59, track_size, 78, robot_vel, 0.39, joints_pos, 39.5, 30.58, -19.21, -94.99, 12.13, 51.45, 62.61, tool_torque, 0.059, 0.041, 0.08, tool_momentum, 0.06, 0.043, 0.08, robot_mode, normal, 
06/04/2022 11:53:04:799, robot_pos_w_timestamp, 1649242294504, 486.92, 227.05, 337.49, 2.33, 0.03, 3.06, tool_force, -0.61, -0.03, 0.2, actual_rep, 8, curr_step, 62, track_size, 78, robot_vel, 0.16, joints_pos, 39.5, 30.58, -19.21, -94.98, 12.13, 51.45, 62.61, tool_torque, 0.034, 0.056, 0.076, tool_momentum, 0.034, 0.056, 0.076, robot_mode, normal, 
06/04/2022 11:53:04:947, robot_pos_w_timestamp, 1649242294659, 486.94, 227.06, 337.47, 2.33, 0.03, 3.06, tool_force, -0.62, -0.05, 0.18, actual_rep, 8, curr_step, 64, track_size, 78, robot_vel, 0.17, joints_pos, 39.5, 30.58, -19.21, -94.98, 12.13, 51.45, 62.61, tool_torque, 0.033, 0.045, 0.079, tool_momentum, 0.034, 0.044, 0.079, robot_mode, normal, 
06/04/2022 11:53:05:101, robot_pos_w_timestamp, 1649242294811, 486.94, 227.07, 337.46, 2.33, 0.03, 3.06, tool_force, -0.55, -0.08, 0.21, actual_rep, 8, curr_step, 67, track_size, 78, robot_vel, 0.03, joints_pos, 39.5, 30.59, -19.21, -94.98, 12.13, 51.46, 62.61, tool_torque, 0.023, 0.023, 0.083, tool_momentum, 0.023, 0.023, 0.083, robot_mode, normal, 
06/04/2022 11:53:05:253, robot_pos_w_timestamp, 1649242294966, 486.94, 227.07, 337.47, 2.33, 0.03, 3.06, tool_force, -0.5, -0.06, 0.2, actual_rep, 8, curr_step, 70, track_size, 78, robot_vel, 0.03, joints_pos, 39.5, 30.59, -19.21, -94.98, 12.13, 51.46, 62.61, tool_torque, 0.022, 0.015, 0.084, tool_momentum, 0.021, 0.014, 0.084, robot_mode, normal, 
06/04/2022 11:53:05:403, robot_pos_w_timestamp, 1649242295119, 486.95, 227.07, 337.47, 2.33, 0.03, 3.06, tool_force, -0.47, -0.14, 0.16, actual_rep, 8, curr_step, 72, track_size, 78, robot_vel, 0.03, joints_pos, 39.5, 30.59, -19.21, -94.98, 12.13, 51.46, 62.61, tool_torque, 0.0090, 0.02, 0.081, tool_momentum, 0.0080, 0.02, 0.081, robot_mode, normal, 
06/04/2022 11:53:05:560, robot_pos_w_timestamp, 1649242295276, 486.95, 227.07, 337.47, 2.33, 0.03, 3.06, tool_force, -0.45, -0.14, 0.16, actual_rep, 8, curr_step, 75, track_size, 78, robot_vel, 0.03, joints_pos, 39.5, 30.59, -19.21, -94.98, 12.13, 51.46, 62.61, tool_torque, 0.0080, 0.014, 0.082, tool_momentum, 0.0080, 0.014, 0.082, robot_mode, normal, 
06/04/2022 11:53:05:707, robot_pos_w_timestamp, 1649242295428, 486.95, 227.08, 337.47, 2.33, 0.03, 3.06, tool_force, -0.44, -0.16, 0.13, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.04, joints_pos, 39.5, 30.59, -19.21, -94.98, 12.13, 51.46, 62.61, tool_torque, 0.0050, 0.014, 0.082, tool_momentum, 0.0050, 0.015, 0.082, robot_mode, normal, 
06/04/2022 11:53:05:864, robot_pos_w_timestamp, 1649242295584, 486.95, 227.08, 337.47, 2.33, 0.03, 3.06, tool_force, -0.47, -0.13, 0.17, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.02, joints_pos, 39.5, 30.59, -19.21, -94.98, 12.13, 51.46, 62.61, tool_torque, 0.0080, 0.019, 0.081, tool_momentum, 0.0090, 0.018, 0.081, robot_mode, normal, 
06/04/2022 11:53:06:015, robot_pos_w_timestamp, 1649242295739, 486.95, 227.08, 337.47, 2.33, 0.03, 3.06, tool_force, -0.48, -0.11, 0.19, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.02, joints_pos, 39.5, 30.59, -19.21, -94.97, 12.13, 51.46, 62.61, tool_torque, 0.0090, 0.02, 0.081, tool_momentum, 0.01, 0.02, 0.081, robot_mode, normal, 
06/04/2022 11:53:06:165, robot_pos_w_timestamp, 1649242295889, 486.95, 227.08, 337.47, 2.33, 0.03, 3.06, tool_force, -0.49, -0.12, 0.19, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.02, joints_pos, 39.5, 30.59, -19.21, -94.97, 12.13, 51.46, 62.61, tool_torque, 0.0090, 0.022, 0.082, tool_momentum, 0.011, 0.021, 0.082, robot_mode, normal, 
06/04/2022 11:53:06:312, robot_pos_w_timestamp, 1649242296041, 486.96, 227.08, 337.47, 2.33, 0.03, 3.06, tool_force, -0.49, -0.11, 0.21, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.01, joints_pos, 39.5, 30.59, -19.21, -94.97, 12.13, 51.46, 62.61, tool_torque, 0.01, 0.018, 0.082, tool_momentum, 0.01, 0.018, 0.082, robot_mode, normal, 
06/04/2022 11:53:06:468, robot_pos_w_timestamp, 1649242296198, 486.96, 227.08, 337.47, 2.33, 0.03, 3.06, tool_force, -0.49, -0.12, 0.21, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.01, joints_pos, 39.5, 30.59, -19.21, -94.97, 12.13, 51.46, 62.61, tool_torque, 0.0090, 0.019, 0.083, tool_momentum, 0.0080, 0.02, 0.082, robot_mode, normal, 
06/04/2022 11:53:06:615, robot_pos_w_timestamp, 1649242296351, 486.97, 227.09, 337.48, 2.33, 0.03, 3.06, tool_force, -0.44, -0.16, 0.2, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.1, joints_pos, 39.5, 30.59, -19.21, -94.97, 12.13, 51.46, 62.61, tool_torque, -0.0050, 0.013, 0.081, tool_momentum, -0.0070, 0.013, 0.081, robot_mode, normal, 
06/04/2022 11:53:06:770, robot_pos_w_timestamp, 1649242296500, 486.98, 227.09, 337.47, 2.33, 0.03, 3.06, tool_force, -0.42, -0.16, 0.2, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.06, joints_pos, 39.5, 30.59, -19.21, -94.97, 12.13, 51.46, 62.61, tool_torque, -0.0030, 0.0080, 0.082, tool_momentum, -0.0030, 0.0080, 0.082, robot_mode, normal, 
06/04/2022 11:53:06:956, robot_pos_w_timestamp, 1649242296657, 486.98, 227.09, 337.48, 2.33, 0.03, 3.06, tool_force, -0.4, -0.17, 0.19, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.09, joints_pos, 39.5, 30.59, -19.21, -94.97, 12.13, 51.47, 62.61, tool_torque, -0.0050, 0.0040, 0.082, tool_momentum, -0.0050, 0.0040, 0.082, robot_mode, normal, 
06/04/2022 11:53:07:068, robot_pos_w_timestamp, 1649242296806, 486.96, 227.09, 337.49, 2.33, 0.03, 3.06, tool_force, -0.52, -0.16, 0.26, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 0.23, joints_pos, 39.5, 30.59, -19.21, -94.97, 12.13, 51.47, 62.61, tool_torque, -0.0060, 0.015, 0.09, tool_momentum, -0.0060, 0.016, 0.09, robot_mode, normal, 
06/04/2022 11:53:07:214, robot_pos_w_timestamp, 1649242296960, 486.95, 227.04, 337.86, 2.33, 0.03, 3.06, tool_force, -0.66, -0.15, 0.55, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 3.59, joints_pos, 39.5, 30.55, -19.22, -94.96, 12.13, 51.52, 62.61, tool_torque, -0.024, 0.04, 0.111, tool_momentum, -0.022, 0.04, 0.111, robot_mode, normal, 
06/04/2022 11:53:07:370, robot_pos_w_timestamp, 1649242297113, 487.05, 227.26, 337.25, 2.33, 0.03, 3.06, tool_force, -0.37, -0.41, -0.12, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 6.53, joints_pos, 39.5, 30.64, -19.2, -94.93, 12.13, 51.5, 62.61, tool_torque, 0.027, 0.01, 0.099, tool_momentum, 0.031, 0.011, 0.098, robot_mode, normal, 
06/04/2022 11:53:07:520, robot_pos_w_timestamp, 1649242297267, 486.98, 227.26, 336.63, 2.33, 0.03, 3.06, tool_force, -0.38, -0.16, 0.02, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 6.12, joints_pos, 39.5, 30.69, -19.2, -94.96, 12.16, 51.48, 62.61, tool_torque, 0.069, 0.015, 0.1, tool_momentum, 0.088, 0.0060, 0.101, robot_mode, normal, 
06/04/2022 11:53:07:668, robot_pos_w_timestamp, 1649242297419, 486.46, 224.22, 336.84, 2.33, 0.03, 3.06, tool_force, 0.61, 0.25, -0.54, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 24.2, joints_pos, 39.4, 30.44, -19.37, -95.34, 12.2, 51.22, 62.23, tool_torque, 0.275, -0.218, 0.343, tool_momentum, 0.275, -0.215, 0.344, robot_mode, normal, 
06/04/2022 11:53:07:819, robot_pos_w_timestamp, 1649242297572, 486.71, 220.07, 336.37, 2.33, 0.04, 3.06, tool_force, 1.27, 0.94, -0.3, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 31.49, joints_pos, 39.13, 30.3, -19.49, -95.69, 12.21, 50.93, 61.4, tool_torque, 0.418, -0.488, 0.44, tool_momentum, 0.434, -0.491, 0.44, robot_mode, normal, 
06/04/2022 11:53:07:971, robot_pos_w_timestamp, 1649242297725, 487.29, 214.13, 334.49, 2.33, 0.04, 3.07, tool_force, 1.0, 0.37, -0.85, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 42.26, joints_pos, 38.74, 30.32, -19.71, -96.02, 12.18, 50.85, 60.84, tool_torque, 0.319, -0.393, 0.428, tool_momentum, 0.326, -0.399, 0.428, robot_mode, normal, 
06/04/2022 11:53:08:124, robot_pos_w_timestamp, 1649242297880, 488.03, 208.35, 331.6, 2.33, 0.04, 3.07, tool_force, 0.83, 0.61, 0.01, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 43.61, joints_pos, 38.29, 30.53, -19.85, -96.23, 12.08, 50.98, 60.56, tool_torque, 0.208, -0.425, 0.42, tool_momentum, 0.199, -0.43, 0.419, robot_mode, normal, 
06/04/2022 11:53:08:273, robot_pos_w_timestamp, 1649242298032, 488.97, 202.53, 327.94, 2.32, 0.04, 3.09, tool_force, 1.25, 0.43, -0.25, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 47.56, joints_pos, 37.78, 30.86, -19.95, -96.37, 11.99, 51.16, 60.34, tool_torque, 0.135, -0.404, 0.411, tool_momentum, 0.136, -0.404, 0.412, robot_mode, normal, 
06/04/2022 11:53:08:466, robot_pos_w_timestamp, 1649242298186, 490.43, 196.71, 323.46, 2.32, 0.04, 3.1, tool_force, 1.05, 0.35, -0.17, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 49.96, joints_pos, 37.24, 31.32, -20.04, -96.48, 11.88, 51.18, 59.99, tool_torque, 0.185, -0.377, 0.447, tool_momentum, 0.187, -0.389, 0.45, robot_mode, normal, 
06/04/2022 11:53:08:581, robot_pos_w_timestamp, 1649242298338, 492.55, 191.08, 318.03, 2.32, 0.04, 3.11, tool_force, 0.91, 0.75, -0.59, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 52.27, joints_pos, 36.73, 31.93, -20.16, -96.5, 11.81, 51.05, 59.47, tool_torque, 0.28, -0.299, 0.433, tool_momentum, 0.31, -0.314, 0.44, robot_mode, normal, 
06/04/2022 11:53:08:769, robot_pos_w_timestamp, 1649242298491, 494.88, 186.0, 312.25, 2.32, 0.04, 3.12, tool_force, 1.07, 0.77, -0.27, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 50.35, joints_pos, 36.23, 32.61, -20.27, -96.49, 11.78, 50.76, 58.91, tool_torque, 0.333, -0.302, 0.444, tool_momentum, 0.336, -0.309, 0.444, robot_mode, normal, 
06/04/2022 11:53:08:900, robot_pos_w_timestamp, 1649242298644, 496.94, 181.64, 306.47, 2.32, 0.05, 3.12, tool_force, 1.27, 0.64, -0.48, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 47.65, joints_pos, 35.84, 33.28, -20.37, -96.48, 11.74, 50.46, 58.5, tool_torque, 0.375, -0.401, 0.434, tool_momentum, 0.324, -0.294, 0.43, robot_mode, normal, 
06/04/2022 11:53:09:090, robot_pos_w_timestamp, 1649242298803, 498.99, 177.69, 300.46, 2.32, 0.05, 3.13, tool_force, 0.95, 0.86, 0.03, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 40.78, joints_pos, 35.49, 34.02, -20.49, -96.42, 11.74, 50.16, 58.16, tool_torque, 0.396, -0.339, 0.436, tool_momentum, 0.374, -0.338, 0.435, robot_mode, normal, 
06/04/2022 11:53:09:181, robot_pos_w_timestamp, 1649242298951, 500.89, 174.27, 294.86, 2.32, 0.05, 3.14, tool_force, 1.15, 0.27, -0.54, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 42.3, joints_pos, 35.19, 34.72, -20.61, -96.33, 11.78, 49.89, 57.93, tool_torque, 0.345, -0.358, 0.425, tool_momentum, 0.345, -0.359, 0.425, robot_mode, normal, 
06/04/2022 11:53:09:380, robot_pos_w_timestamp, 1649242299109, 503.09, 171.04, 288.86, 2.31, 0.05, -3.14, tool_force, 1.02, 0.61, 0.12, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 48.98, joints_pos, 34.9, 35.51, -20.75, -96.18, 11.86, 49.61, 57.76, tool_torque, 0.377, -0.349, 0.423, tool_momentum, 0.37, -0.347, 0.423, robot_mode, normal, 
06/04/2022 11:53:09:507, robot_pos_w_timestamp, 1649242299260, 505.3, 167.95, 282.3, 2.31, 0.06, -3.13, tool_force, 1.1, 0.61, -0.17, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 43.24, joints_pos, 34.57, 36.44, -20.86, -95.91, 11.95, 49.39, 57.63, tool_torque, 0.389, -0.357, 0.417, tool_momentum, 0.39, -0.338, 0.417, robot_mode, normal, 
06/04/2022 11:53:09:666, robot_pos_w_timestamp, 1649242299414, 507.73, 165.91, 277.39, 2.3, 0.06, -3.12, tool_force, 1.25, 0.73, -0.1, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 42.95, joints_pos, 34.33, 37.13, -20.91, -95.66, 12.04, 49.24, 57.57, tool_torque, 0.404, -0.383, 0.4, tool_momentum, 0.397, -0.375, 0.4, robot_mode, normal, 
06/04/2022 11:53:09:784, robot_pos_w_timestamp, 1649242299567, 510.64, 163.81, 271.51, 2.3, 0.06, -3.12, tool_force, 1.03, 0.3, -0.08, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 41.46, joints_pos, 34.06, 38.03, -20.99, -95.25, 12.14, 49.1, 57.52, tool_torque, 0.325, -0.401, 0.4, tool_momentum, 0.325, -0.403, 0.399, robot_mode, normal, 
06/04/2022 11:53:09:967, robot_pos_w_timestamp, 1649242299721, 514.1, 162.07, 265.69, 2.3, 0.06, -3.11, tool_force, 0.78, 0.23, -0.62, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 46.62, joints_pos, 33.8, 39.0, -21.08, -94.71, 12.23, 48.98, 57.52, tool_torque, 0.313, -0.316, 0.359, tool_momentum, 0.299, -0.325, 0.359, robot_mode, normal, 
06/04/2022 11:53:10:092, robot_pos_w_timestamp, 1649242299877, 518.39, 160.92, 259.83, 2.29, 0.06, -3.11, tool_force, 1.13, 0.25, -0.39, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 48.16, joints_pos, 33.57, 40.06, -21.17, -93.97, 12.33, 48.93, 57.5, tool_torque, 0.308, -0.38, 0.373, tool_momentum, 0.307, -0.382, 0.373, robot_mode, normal, 
06/04/2022 11:53:10:241, robot_pos_w_timestamp, 1649242300031, 523.71, 160.55, 254.17, 2.29, 0.07, -3.1, tool_force, 1.03, 0.36, 0.12, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 47.81, joints_pos, 33.36, 41.22, -21.25, -93.02, 12.42, 48.93, 57.5, tool_torque, 0.327, -0.372, 0.356, tool_momentum, 0.323, -0.37, 0.356, robot_mode, normal, 
06/04/2022 11:53:10:390, robot_pos_w_timestamp, 1649242300183, 529.57, 161.01, 249.13, 2.29, 0.07, -3.1, tool_force, 0.47, 0.24, 0.67, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 51.95, joints_pos, 33.18, 42.36, -21.33, -91.93, 12.5, 48.95, 57.5, tool_torque, 0.251, -0.296, 0.322, tool_momentum, 0.263, -0.3, 0.322, robot_mode, normal, 
06/04/2022 11:53:10:583, robot_pos_w_timestamp, 1649242300342, 535.53, 162.28, 245.19, 2.29, 0.08, -3.1, tool_force, 0.69, 0.17, 0.21, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 44.18, joints_pos, 33.1, 43.42, -21.42, -90.79, 12.54, 48.99, 57.52, tool_torque, 0.178, -0.233, 0.201, tool_momentum, 0.189, -0.234, 0.201, robot_mode, normal, 
06/04/2022 11:53:10:704, robot_pos_w_timestamp, 1649242300500, 541.5, 164.38, 241.62, 2.29, 0.08, -3.1, tool_force, 0.55, 0.03, 0.06, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 47.39, joints_pos, 33.09, 44.44, -21.51, -89.62, 12.59, 48.99, 57.65, tool_torque, 0.123, -0.203, 0.117, tool_momentum, 0.114, -0.206, 0.118, robot_mode, normal, 
06/04/2022 11:53:10:892, robot_pos_w_timestamp, 1649242300644, 546.93, 166.87, 238.69, 2.29, 0.09, -3.1, tool_force, 0.25, 0.04, 0.2, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 44.28, joints_pos, 33.09, 45.3, -21.56, -88.57, 12.63, 48.99, 57.83, tool_torque, 0.042, -0.058, 0.033, tool_momentum, 0.042, -0.054, 0.033, robot_mode, normal, 
06/04/2022 11:53:10:994, robot_pos_w_timestamp, 1649242300794, 552.67, 170.37, 235.77, 2.3, 0.1, -3.1, tool_force, -0.03, -0.14, -0.01, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 49.73, joints_pos, 33.14, 46.24, -21.56, -87.35, 12.63, 48.99, 58.12, tool_torque, -0.034, 0.085, -0.011, tool_momentum, -0.033, 0.091, -0.01, robot_mode, normal, 
06/04/2022 11:53:11:146, robot_pos_w_timestamp, 1649242300949, 558.56, 175.15, 232.86, 2.3, 0.1, -3.11, tool_force, 0.3, -0.16, -0.15, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 50.7, joints_pos, 33.27, 47.2, -21.55, -86.07, 12.6, 49.0, 58.57, tool_torque, -0.062, -0.0020, -0.011, tool_momentum, -0.047, 0.0010, -0.011, robot_mode, normal, 
06/04/2022 11:53:11:297, robot_pos_w_timestamp, 1649242301103, 563.63, 180.99, 230.46, 2.3, 0.11, -3.11, tool_force, -1.04, -0.22, 0.72, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 53.68, joints_pos, 33.47, 48.07, -21.49, -84.83, 12.58, 49.09, 59.12, tool_torque, -0.103, 0.194, -0.039, tool_momentum, -0.109, 0.2, -0.039, robot_mode, normal, 
06/04/2022 11:53:11:451, robot_pos_w_timestamp, 1649242301257, 567.49, 186.81, 228.75, 2.3, 0.11, -3.11, tool_force, -0.46, -0.27, 0.46, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 46.91, joints_pos, 33.75, 48.77, -21.46, -83.78, 12.59, 49.17, 59.61, tool_torque, -0.135, 0.063, -0.028, tool_momentum, -0.153, 0.069, -0.03, robot_mode, normal, 
06/04/2022 11:53:11:600, robot_pos_w_timestamp, 1649242301410, 570.64, 192.55, 227.37, 2.3, 0.11, -3.12, tool_force, -0.51, -0.42, 0.06, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 41.46, joints_pos, 34.0, 49.35, -21.43, -82.87, 12.73, 49.28, 60.01, tool_torque, -0.151, 0.044, -0.039, tool_momentum, -0.166, 0.046, -0.039, robot_mode, normal, 
06/04/2022 11:53:11:752, robot_pos_w_timestamp, 1649242301563, 572.73, 198.39, 226.23, 2.3, 0.11, -3.12, tool_force, -0.65, -0.26, 0.92, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 37.85, joints_pos, 34.27, 49.87, -21.33, -82.03, 12.83, 49.57, 60.44, tool_torque, -0.1, 0.091, -0.039, tool_momentum, -0.096, 0.099, -0.038, robot_mode, normal, 
06/04/2022 11:53:11:904, robot_pos_w_timestamp, 1649242301717, 574.44, 204.22, 225.21, 2.3, 0.11, -3.12, tool_force, -0.47, -0.72, 0.25, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 39.42, joints_pos, 34.51, 50.34, -21.21, -81.24, 12.99, 49.94, 60.84, tool_torque, -0.132, -0.022, -0.027, tool_momentum, -0.127, -0.02, -0.029, robot_mode, normal, 
06/04/2022 11:53:12:053, robot_pos_w_timestamp, 1649242301871, 575.7, 210.05, 224.34, 2.3, 0.11, -3.12, tool_force, -0.73, -0.32, 0.48, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 37.8, joints_pos, 34.74, 50.75, -21.06, -80.53, 13.12, 50.28, 61.24, tool_torque, -0.131, 0.082, -0.032, tool_momentum, -0.144, 0.095, -0.035, robot_mode, normal, 
06/04/2022 11:53:12:222, robot_pos_w_timestamp, 1649242302041, 576.82, 216.43, 223.51, 2.3, 0.1, -3.12, tool_force, -0.78, -0.75, 0.21, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 36.65, joints_pos, 34.96, 51.17, -20.84, -79.76, 13.27, 50.69, 61.65, tool_torque, -0.194, 0.045, -0.032, tool_momentum, -0.204, 0.042, -0.032, robot_mode, normal, 
06/04/2022 11:53:12:370, robot_pos_w_timestamp, 1649242302192, 577.64, 222.16, 222.97, 2.3, 0.1, -3.12, tool_force, -0.63, -0.49, 0.52, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 38.07, joints_pos, 35.15, 51.5, -20.62, -79.1, 13.43, 51.04, 61.98, tool_torque, -0.131, 0.03, -0.038, tool_momentum, -0.14, 0.036, -0.038, robot_mode, normal, 
06/04/2022 11:53:12:520, robot_pos_w_timestamp, 1649242302346, 578.29, 228.0, 222.52, 2.3, 0.09, -3.13, tool_force, -0.86, -0.47, 0.46, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 39.25, joints_pos, 35.34, 51.81, -20.39, -78.48, 13.6, 51.36, 62.29, tool_torque, -0.157, 0.109, -0.028, tool_momentum, -0.159, 0.108, -0.028, robot_mode, normal, 
06/04/2022 11:53:12:669, robot_pos_w_timestamp, 1649242302497, 578.83, 233.76, 222.19, 2.3, 0.09, -3.13, tool_force, -0.77, -0.68, 0.61, actual_rep, 8, curr_step, 78, track_size, 78, robot_vel, 36.59, joints_pos, 35.51, 52.08, -20.12, -77.89, 13.76, 51.6, 62.57, tool_torque, -0.162, 0.03, -0.027, tool_momentum, -0.155, 0.026, -0.026, robot_mode, normal, 
