29/04/2022 15:39:18: File Created!
29/04/2022 15:39:18:809, robot_pos_w_timestamp, 1651243056316, 612.45, 280.65, 202.84, 2.36, -0.03, 3.07, tool_force, -1.05, 0.86, 7.17, actual_rep, 1, curr_step, 1, track_size, 99, robot_vel, 2.29, joints_pos, 22.17, 57.48, 3.4, -67.12, 0.28, 52.2, 68.61, tool_torque, 0.088, 0.287, 0.087, robot_mode, normal, 
29/04/2022 15:39:51:804, robot_pos_w_timestamp, 1651243088735, 557.79, 101.58, 207.14, 2.35, -0.01, 3.11, tool_force, -2.82, 1.67, 20.93, actual_rep, 2, curr_step, 25, track_size, 99, robot_vel, 26.18, joints_pos, 7.56, 45.66, 3.4, -90.18, -1.24, 43.22, 56.21, tool_torque, 0.643, 0.6, 0.206, robot_mode, normal, 
29/04/2022 15:39:51:864, robot_pos_w_timestamp, 1651243088882, 554.32, 100.86, 209.65, 2.35, -0.01, 3.11, tool_force, -2.25, 3.06, 13.11, actual_rep, 2, curr_step, 26, track_size, 99, robot_vel, 41.52, joints_pos, 7.54, 45.05, 3.42, -90.89, -1.27, 43.28, 56.26, tool_torque, 0.7, 0.301, 0.208, robot_mode, normal, 
29/04/2022 15:39:52:107, robot_pos_w_timestamp, 1651243089030, 547.71, 99.95, 212.61, 2.35, -0.02, 3.11, tool_force, -1.28, 2.05, 8.34, actual_rep, 2, curr_step, 27, track_size, 99, robot_vel, 39.56, joints_pos, 7.4, 44.11, 3.5, -92.19, -0.85, 42.95, 55.95, tool_torque, 0.653, 0.0060, 0.415, robot_mode, normal, 
29/04/2022 15:39:52:144, robot_pos_w_timestamp, 1651243089178, 541.88, 100.26, 214.33, 2.35, -0.02, 3.11, tool_force, -1.89, 3.47, 9.16, actual_rep, 2, curr_step, 30, track_size, 99, robot_vel, 38.23, joints_pos, 7.4, 43.41, 3.6, -93.24, -0.6, 42.82, 55.91, tool_torque, 0.889, 0.165, 0.395, robot_mode, normal, 
29/04/2022 15:39:52:404, robot_pos_w_timestamp, 1651243089342, 535.87, 101.89, 216.21, 2.35, -0.03, 3.11, tool_force, -3.58, 3.82, 11.27, actual_rep, 2, curr_step, 33, track_size, 99, robot_vel, 41.95, joints_pos, 7.45, 42.57, 3.81, -94.55, 0.07, 42.63, 55.65, tool_torque, 1.378, 1.034, 0.388, robot_mode, normal, 
29/04/2022 15:39:52:548, robot_pos_w_timestamp, 1651243089474, 530.67, 103.92, 216.53, 2.35, -0.04, 3.11, tool_force, -5.14, 2.69, 22.09, actual_rep, 2, curr_step, 34, track_size, 99, robot_vel, 26.87, joints_pos, 7.49, 42.24, 3.95, -95.16, 0.44, 42.38, 55.41, tool_torque, 0.989, 0.745, 0.407, robot_mode, normal, 
29/04/2022 15:39:52:679, robot_pos_w_timestamp, 1651243089624, 525.05, 107.18, 217.24, 2.35, -0.05, 3.11, tool_force, -8.37, 1.62, 30.58, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 42.31, joints_pos, 7.65, 41.74, 4.19, -96.04, 0.84, 42.07, 55.27, tool_torque, 0.858, 1.344, 0.326, robot_mode, normal, 
29/04/2022 15:39:52:851, robot_pos_w_timestamp, 1651243089773, 519.44, 111.61, 217.26, 2.36, -0.05, 3.1, tool_force, -13.07, 2.04, 40.86, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 45.53, joints_pos, 7.99, 41.34, 4.37, -96.84, 1.29, 41.88, 55.1, tool_torque, 0.919, 1.978, 0.376, robot_mode, normal, 
29/04/2022 15:39:52:951, robot_pos_w_timestamp, 1651243089921, 514.52, 115.78, 217.62, 2.37, -0.06, 3.1, tool_force, -17.25, 2.2, 46.92, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 44.63, joints_pos, 8.35, 41.0, 4.44, -97.47, 1.97, 41.87, 54.76, tool_torque, 0.906, 2.81, 0.367, robot_mode, normal, 
29/04/2022 15:39:53:152, robot_pos_w_timestamp, 1651243090068, 511.36, 118.6, 218.7, 2.37, -0.07, 3.1, tool_force, -15.31, 2.15, 47.21, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 29.31, joints_pos, 8.71, 40.66, 4.32, -97.89, 2.54, 41.82, 54.45, tool_torque, 0.865, 2.393, 0.373, robot_mode, normal, 
29/04/2022 15:39:53:253, robot_pos_w_timestamp, 1651243090217, 511.13, 118.72, 218.5, 2.37, -0.07, 3.1, tool_force, -16.13, 1.34, 47.5, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 9.6, joints_pos, 8.85, 40.67, 4.17, -97.91, 2.69, 41.82, 54.35, tool_torque, 0.615, 2.595, 0.283, robot_mode, normal, 
29/04/2022 15:39:53:455, robot_pos_w_timestamp, 1651243090363, 511.15, 118.64, 218.53, 2.37, -0.07, 3.1, tool_force, -15.4, 0.78, 47.33, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 2.39, joints_pos, 8.85, 40.67, 4.16, -97.91, 2.7, 41.83, 54.32, tool_torque, 0.561, 2.459, 0.269, robot_mode, normal, 
29/04/2022 15:39:53:553, robot_pos_w_timestamp, 1651243090513, 511.17, 118.65, 218.7, 2.37, -0.07, 3.1, tool_force, -15.35, 0.95, 46.52, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 1.19, joints_pos, 8.85, 40.65, 4.16, -97.91, 2.7, 41.83, 54.32, tool_torque, 0.59, 2.47, 0.283, robot_mode, normal, 
29/04/2022 15:39:53:914, robot_pos_w_timestamp, 1651243090809, 511.04, 118.6, 218.88, 2.37, -0.07, 3.1, tool_force, -15.7, 1.29, 45.41, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 0.34, joints_pos, 8.84, 40.62, 4.16, -97.94, 2.71, 41.83, 54.31, tool_torque, 0.617, 2.526, 0.285, robot_mode, normal, 
29/04/2022 15:39:54:032, robot_pos_w_timestamp, 1651243090957, 511.05, 118.62, 218.9, 2.37, -0.07, 3.1, tool_force, -15.43, 1.13, 45.51, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 1.15, joints_pos, 8.84, 40.62, 4.16, -97.93, 2.71, 41.85, 54.31, tool_torque, 0.604, 2.529, 0.286, robot_mode, normal, 
29/04/2022 15:39:54:216, robot_pos_w_timestamp, 1651243091106, 511.05, 118.63, 218.91, 2.37, -0.07, 3.1, tool_force, -15.35, 1.1, 45.77, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 0.48, joints_pos, 8.84, 40.62, 4.16, -97.93, 2.72, 41.86, 54.31, tool_torque, 0.592, 2.548, 0.289, robot_mode, normal, 
29/04/2022 15:39:54:300, robot_pos_w_timestamp, 1651243091254, 511.1, 118.61, 218.87, 2.37, -0.07, 3.1, tool_force, -15.43, 1.02, 46.06, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 2.72, joints_pos, 8.84, 40.62, 4.16, -97.92, 2.74, 41.86, 54.28, tool_torque, 0.628, 2.588, 0.299, robot_mode, normal, 
29/04/2022 15:39:54:518, robot_pos_w_timestamp, 1651243091403, 511.09, 118.65, 218.87, 2.37, -0.07, 3.1, tool_force, -15.27, 0.97, 45.32, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 0.6, joints_pos, 8.84, 40.62, 4.16, -97.93, 2.74, 41.85, 54.28, tool_torque, 0.569, 2.597, 0.27, robot_mode, normal, 
29/04/2022 15:39:54:572, robot_pos_w_timestamp, 1651243091549, 511.06, 118.61, 218.87, 2.37, -0.07, 3.1, tool_force, -15.55, 1.07, 45.1, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 2.1, joints_pos, 8.84, 40.62, 4.16, -97.93, 2.74, 41.85, 54.28, tool_torque, 0.604, 2.678, 0.274, robot_mode, normal, 
29/04/2022 15:39:54:822, robot_pos_w_timestamp, 1651243091701, 511.09, 118.63, 219.02, 2.37, -0.07, 3.1, tool_force, -15.08, 0.91, 43.79, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 0.33, joints_pos, 8.84, 40.61, 4.16, -97.92, 2.74, 41.87, 54.28, tool_torque, 0.596, 2.626, 0.289, robot_mode, normal, 
29/04/2022 15:39:54:864, robot_pos_w_timestamp, 1651243091848, 510.97, 118.66, 219.22, 2.37, -0.07, 3.1, tool_force, -14.68, 1.21, 44.42, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 1.6, joints_pos, 8.84, 40.58, 4.16, -97.93, 2.76, 41.91, 54.27, tool_torque, 0.531, 2.528, 0.275, robot_mode, normal, 
29/04/2022 15:39:55:113, robot_pos_w_timestamp, 1651243091997, 511.12, 118.59, 219.64, 2.37, -0.07, 3.1, tool_force, -14.95, 0.91, 41.64, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 2.92, joints_pos, 8.84, 40.55, 4.15, -97.91, 2.78, 41.96, 54.26, tool_torque, 0.531, 2.624, 0.311, robot_mode, normal, 
29/04/2022 15:39:55:277, robot_pos_w_timestamp, 1651243092146, 511.19, 118.74, 220.3, 2.37, -0.07, 3.1, tool_force, -13.85, 1.21, 36.16, actual_rep, 2, curr_step, 37, track_size, 99, robot_vel, 3.62, joints_pos, 8.85, 40.47, 4.16, -97.91, 2.79, 41.99, 54.26, tool_torque, 0.463, 2.531, 0.27, robot_mode, normal, 
29/04/2022 15:39:55:384, robot_pos_w_timestamp, 1651243092303, 510.87, 119.21, 223.59, 2.37, -0.07, 3.1, tool_force, -8.59, 1.43, 18.74, actual_rep, 2, curr_step, 38, track_size, 99, robot_vel, 21.96, joints_pos, 8.91, 40.07, 4.16, -97.98, 2.78, 42.24, 54.32, tool_torque, 0.259, 1.854, 0.09, robot_mode, normal, 
29/04/2022 15:39:55:570, robot_pos_w_timestamp, 1651243092452, 507.56, 122.31, 225.51, 2.37, -0.07, 3.1, tool_force, -6.44, 0.83, 11.84, actual_rep, 2, curr_step, 39, track_size, 99, robot_vel, 54.65, joints_pos, 9.2, 39.61, 4.33, -98.5, 2.66, 42.11, 54.83, tool_torque, 0.029, 1.35, -0.086, robot_mode, normal, 
29/04/2022 15:39:55:672, robot_pos_w_timestamp, 1651243092599, 502.14, 127.52, 226.77, 2.38, -0.07, 3.1, tool_force, -3.9, 1.09, 9.26, actual_rep, 2, curr_step, 40, track_size, 99, robot_vel, 45.32, joints_pos, 9.78, 39.11, 4.42, -99.21, 2.71, 41.98, 54.96, tool_torque, 0.139, 0.739, 0.076, robot_mode, normal, 
29/04/2022 15:39:55:871, robot_pos_w_timestamp, 1651243092749, 497.28, 133.27, 227.44, 2.38, -0.06, 3.1, tool_force, -3.0, 0.93, 7.92, actual_rep, 2, curr_step, 42, track_size, 99, robot_vel, 53.19, joints_pos, 10.67, 38.68, 4.3, -99.88, 2.56, 41.55, 55.83, tool_torque, 0.204, 0.694, -0.058, robot_mode, normal, 
29/04/2022 15:39:55:972, robot_pos_w_timestamp, 1651243092898, 493.0, 139.52, 228.11, 2.38, -0.06, 3.09, tool_force, -2.22, 1.07, 6.86, actual_rep, 2, curr_step, 43, track_size, 99, robot_vel, 49.12, joints_pos, 11.48, 38.26, 4.24, -100.55, 2.79, 40.81, 56.46, tool_torque, 0.09, 0.691, -0.096, robot_mode, normal, 
29/04/2022 15:39:56:174, robot_pos_w_timestamp, 1651243093047, 489.18, 145.2, 228.82, 2.37, -0.06, 3.09, tool_force, -2.3, 0.73, 7.34, actual_rep, 2, curr_step, 44, track_size, 99, robot_vel, 48.11, joints_pos, 12.18, 37.95, 4.2, -101.0, 3.0, 40.51, 57.32, tool_torque, 0.032, 0.754, -0.13, robot_mode, normal, 
29/04/2022 15:39:56:277, robot_pos_w_timestamp, 1651243093196, 486.22, 151.04, 229.5, 2.37, -0.06, 3.09, tool_force, -1.61, 1.11, 7.18, actual_rep, 2, curr_step, 45, track_size, 99, robot_vel, 42.1, joints_pos, 12.94, 37.74, 4.18, -101.26, 3.05, 40.34, 58.14, tool_torque, 0.114, 0.624, -0.117, robot_mode, normal, 
29/04/2022 15:39:56:467, robot_pos_w_timestamp, 1651243093343, 483.72, 156.82, 230.19, 2.37, -0.06, 3.09, tool_force, -1.79, 1.29, 7.12, actual_rep, 2, curr_step, 46, track_size, 99, robot_vel, 36.87, joints_pos, 13.61, 37.56, 4.18, -101.46, 3.2, 40.08, 58.74, tool_torque, 0.172, 0.623, -0.11, robot_mode, normal, 
29/04/2022 15:39:56:640, robot_pos_w_timestamp, 1651243093492, 481.33, 162.59, 230.96, 2.37, -0.06, 3.08, tool_force, -2.09, 0.64, 7.28, actual_rep, 2, curr_step, 47, track_size, 99, robot_vel, 42.55, joints_pos, 14.27, 37.38, 4.18, -101.65, 3.44, 39.8, 59.23, tool_torque, 0.098, 0.638, -0.105, robot_mode, normal, 
29/04/2022 15:39:56:743, robot_pos_w_timestamp, 1651243093639, 479.3, 168.36, 231.55, 2.37, -0.06, 3.08, tool_force, -1.97, 0.84, 7.15, actual_rep, 2, curr_step, 48, track_size, 99, robot_vel, 39.69, joints_pos, 14.95, 37.28, 4.18, -101.7, 3.49, 39.72, 59.89, tool_torque, 0.121, 0.639, -0.107, robot_mode, normal, 
29/04/2022 15:39:56:944, robot_pos_w_timestamp, 1651243093787, 477.4, 174.13, 232.03, 2.37, -0.06, 3.08, tool_force, -2.06, 0.82, 7.43, actual_rep, 2, curr_step, 50, track_size, 99, robot_vel, 43.61, joints_pos, 15.64, 37.23, 4.17, -101.7, 3.5, 39.68, 60.57, tool_torque, 0.102, 0.657, -0.113, robot_mode, normal, 
29/04/2022 15:39:57:010, robot_pos_w_timestamp, 1651243093937, 475.59, 179.89, 232.5, 2.37, -0.06, 3.08, tool_force, -1.74, 0.39, 7.31, actual_rep, 2, curr_step, 51, track_size, 99, robot_vel, 38.93, joints_pos, 16.34, 37.19, 4.16, -101.67, 3.5, 39.67, 61.26, tool_torque, -0.0080, 0.69, -0.132, robot_mode, normal, 
29/04/2022 15:39:57:243, robot_pos_w_timestamp, 1651243094084, 474.15, 185.65, 232.97, 2.36, -0.06, 3.08, tool_force, -1.55, 0.01, 7.28, actual_rep, 2, curr_step, 52, track_size, 99, robot_vel, 40.64, joints_pos, 17.12, 37.19, 4.11, -101.56, 3.5, 39.67, 62.38, tool_torque, -0.081, 0.629, -0.125, robot_mode, normal, 
29/04/2022 15:39:57:284, robot_pos_w_timestamp, 1651243094234, 473.06, 191.46, 233.51, 2.36, -0.06, 3.08, tool_force, -1.87, -0.37, 7.57, actual_rep, 2, curr_step, 53, track_size, 99, robot_vel, 42.35, joints_pos, 17.75, 37.22, 4.06, -101.4, 3.5, 39.71, 63.07, tool_torque, -0.191, 0.582, -0.138, robot_mode, normal, 
29/04/2022 15:39:57:547, robot_pos_w_timestamp, 1651243094380, 472.64, 197.19, 234.07, 2.36, -0.06, 3.08, tool_force, -1.43, -0.57, 7.49, actual_rep, 2, curr_step, 54, track_size, 99, robot_vel, 36.32, joints_pos, 18.4, 37.3, 4.03, -101.11, 3.49, 39.81, 64.11, tool_torque, -0.346, 0.526, -0.15, robot_mode, normal, 
29/04/2022 15:39:57:587, robot_pos_w_timestamp, 1651243094532, 472.77, 203.08, 234.84, 2.35, -0.06, 3.07, tool_force, -1.62, -0.12, 7.31, actual_rep, 2, curr_step, 55, track_size, 99, robot_vel, 39.49, joints_pos, 19.1, 37.36, 3.98, -100.82, 3.21, 39.57, 65.1, tool_torque, -0.044, 0.713, -0.151, robot_mode, normal, 
29/04/2022 15:39:57:824, robot_pos_w_timestamp, 1651243094677, 473.48, 208.76, 235.65, 2.35, -0.05, 3.07, tool_force, -1.75, -0.67, 7.3, actual_rep, 2, curr_step, 56, track_size, 99, robot_vel, 35.97, joints_pos, 19.74, 37.49, 3.92, -100.4, 3.05, 39.55, 66.29, tool_torque, -0.244, 0.674, -0.172, robot_mode, normal, 
29/04/2022 15:39:57:989, robot_pos_w_timestamp, 1651243094826, 475.04, 214.57, 236.34, 2.34, -0.05, 3.07, tool_force, -1.21, -0.4, 7.59, actual_rep, 2, curr_step, 57, track_size, 99, robot_vel, 47.75, joints_pos, 20.31, 37.76, 3.9, -99.74, 2.95, 39.79, 67.02, tool_torque, -0.343, 0.536, -0.158, robot_mode, normal, 
29/04/2022 15:39:58:095, robot_pos_w_timestamp, 1651243094973, 477.29, 220.33, 236.96, 2.33, -0.05, 3.06, tool_force, -1.53, -0.31, 7.25, actual_rep, 2, curr_step, 58, track_size, 99, robot_vel, 38.53, joints_pos, 20.92, 38.02, 3.83, -99.1, 2.55, 39.63, 68.41, tool_torque, -0.126, 0.738, -0.172, robot_mode, normal, 
29/04/2022 15:39:58:292, robot_pos_w_timestamp, 1651243095123, 479.78, 226.18, 237.55, 2.32, -0.04, 3.06, tool_force, -1.05, -0.55, 7.2, actual_rep, 2, curr_step, 59, track_size, 99, robot_vel, 41.62, joints_pos, 21.47, 38.36, 3.78, -98.35, 2.28, 39.78, 69.72, tool_torque, -0.313, 0.61, -0.15, robot_mode, normal, 
29/04/2022 15:39:58:394, robot_pos_w_timestamp, 1651243095269, 483.11, 231.94, 237.84, 2.32, -0.04, 3.06, tool_force, -1.48, -0.42, 7.56, actual_rep, 2, curr_step, 60, track_size, 99, robot_vel, 50.62, joints_pos, 21.95, 38.84, 3.77, -97.37, 2.11, 39.98, 70.5, tool_torque, -0.287, 0.643, -0.162, robot_mode, normal, 
29/04/2022 15:39:58:592, robot_pos_w_timestamp, 1651243095419, 486.74, 237.8, 237.95, 2.31, -0.03, 3.05, tool_force, -1.1, -0.42, 7.37, actual_rep, 2, curr_step, 62, track_size, 99, robot_vel, 47.71, joints_pos, 22.48, 39.29, 3.73, -96.51, 1.51, 39.85, 71.73, tool_torque, -0.137, 0.631, -0.153, robot_mode, normal, 
29/04/2022 15:39:58:695, robot_pos_w_timestamp, 1651243095566, 491.37, 243.4, 237.53, 2.3, -0.03, 3.05, tool_force, -1.68, -0.76, 7.75, actual_rep, 2, curr_step, 65, track_size, 99, robot_vel, 54.18, joints_pos, 22.88, 39.99, 3.69, -95.25, 1.38, 40.29, 72.7, tool_torque, -0.339, 0.693, -0.175, robot_mode, normal, 
29/04/2022 15:39:58:895, robot_pos_w_timestamp, 1651243095714, 496.88, 249.89, 236.7, 2.3, -0.03, 3.06, tool_force, -1.38, -0.78, 7.86, actual_rep, 2, curr_step, 67, track_size, 99, robot_vel, 55.12, joints_pos, 23.44, 40.96, 3.6, -93.51, 0.44, 41.35, 74.41, tool_torque, -0.336, 0.582, -0.175, robot_mode, normal, 
29/04/2022 15:39:58:997, robot_pos_w_timestamp, 1651243095864, 502.66, 254.68, 236.17, 2.29, -0.02, 3.06, tool_force, -1.45, -0.59, 7.53, actual_rep, 2, curr_step, 68, track_size, 99, robot_vel, 48.98, joints_pos, 23.74, 41.71, 3.57, -92.19, 0.23, 41.89, 74.92, tool_torque, -0.397, 0.706, -0.213, robot_mode, normal, 
29/04/2022 15:39:59:177, robot_pos_w_timestamp, 1651243096012, 508.07, 258.55, 236.4, 2.28, -0.02, 3.06, tool_force, -1.49, -0.8, 7.93, actual_rep, 2, curr_step, 71, track_size, 99, robot_vel, 40.54, joints_pos, 23.92, 42.37, 3.55, -90.88, -0.02, 42.5, 75.82, tool_torque, -0.391, 0.719, -0.198, robot_mode, normal, 
29/04/2022 15:39:59:355, robot_pos_w_timestamp, 1651243096161, 510.53, 259.65, 236.39, 2.28, -0.02, 3.07, tool_force, -0.94, -0.57, 7.61, actual_rep, 2, curr_step, 74, track_size, 99, robot_vel, 13.78, joints_pos, 23.96, 42.76, 3.55, -90.12, -0.33, 43.48, 76.11, tool_torque, -0.303, 0.545, -0.175, robot_mode, normal, 
29/04/2022 15:39:59:449, robot_pos_w_timestamp, 1651243096310, 511.41, 259.83, 236.4, 2.28, -0.02, 3.07, tool_force, -0.58, -0.53, 7.11, actual_rep, 2, curr_step, 77, track_size, 99, robot_vel, 4.51, joints_pos, 23.92, 42.84, 3.57, -89.97, -0.34, 43.51, 76.12, tool_torque, -0.189, 0.252, -0.0030, robot_mode, normal, 
29/04/2022 15:39:59:658, robot_pos_w_timestamp, 1651243096462, 511.89, 259.89, 236.47, 2.28, -0.02, 3.07, tool_force, -0.55, -0.41, 7.48, actual_rep, 2, curr_step, 79, track_size, 99, robot_vel, 0.35, joints_pos, 23.95, 42.88, 3.56, -89.87, -0.81, 43.53, 76.44, tool_torque, -0.134, 0.7, -0.177, robot_mode, normal, 
29/04/2022 15:39:59:717, robot_pos_w_timestamp, 1651243096606, 511.96, 260.29, 237.0, 2.28, -0.01, 3.07, tool_force, -0.21, 0.37, 6.91, actual_rep, 2, curr_step, 81, track_size, 99, robot_vel, 10.0, joints_pos, 24.07, 42.81, 3.57, -89.9, -1.16, 43.42, 76.81, tool_torque, 0.096, 0.426, -0.074, robot_mode, normal, 
29/04/2022 15:39:59:958, robot_pos_w_timestamp, 1651243096755, 512.05, 260.03, 236.83, 2.28, -0.01, 3.06, tool_force, -0.16, 0.86, 7.47, actual_rep, 2, curr_step, 84, track_size, 99, robot_vel, 2.54, joints_pos, 24.03, 42.75, 3.58, -90.06, -1.17, 43.01, 76.76, tool_torque, 0.181, 0.174, 0.087, robot_mode, normal, 
29/04/2022 15:40:00:004, robot_pos_w_timestamp, 1651243096905, 512.2, 260.26, 236.62, 2.28, -0.01, 3.07, tool_force, -0.83, 0.11, 8.01, actual_rep, 2, curr_step, 87, track_size, 99, robot_vel, 5.63, joints_pos, 24.05, 42.89, 3.59, -89.82, -1.19, 43.52, 76.81, tool_torque, -0.141, 0.362, -0.015, robot_mode, normal, 
29/04/2022 15:40:00:259, robot_pos_w_timestamp, 1651243097074, 512.16, 260.37, 236.57, 2.28, -0.02, 3.07, tool_force, 0.45, -0.18, 7.45, actual_rep, 2, curr_step, 90, track_size, 99, robot_vel, 2.0, joints_pos, 23.87, 42.92, 3.69, -89.78, -0.51, 43.63, 76.29, tool_torque, -0.076, -0.312, 0.38, robot_mode, normal, 
29/04/2022 15:40:00:407, robot_pos_w_timestamp, 1651243097205, 512.38, 260.22, 236.5, 2.28, -0.02, 3.07, tool_force, -0.8, 0.06, 7.38, actual_rep, 2, curr_step, 92, track_size, 99, robot_vel, 3.1, joints_pos, 23.98, 42.92, 3.59, -89.78, -0.9, 43.55, 76.55, tool_torque, -0.048, 0.41, 0.012, robot_mode, normal, 
29/04/2022 15:40:00:530, robot_pos_w_timestamp, 1651243097354, 512.18, 260.5, 236.61, 2.28, -0.01, 3.07, tool_force, -0.54, 0.37, 7.16, actual_rep, 2, curr_step, 94, track_size, 99, robot_vel, 2.89, joints_pos, 24.11, 42.9, 3.55, -89.8, -1.25, 43.55, 76.9, tool_torque, 0.042, 0.483, -0.08, robot_mode, normal, 
29/04/2022 15:40:00:709, robot_pos_w_timestamp, 1651243097505, 512.2, 260.4, 236.6, 2.28, -0.01, 3.07, tool_force, 0.05, 0.66, 7.23, actual_rep, 2, curr_step, 96, track_size, 99, robot_vel, 0.31, joints_pos, 24.08, 42.9, 3.56, -89.8, -1.21, 43.55, 76.85, tool_torque, 0.162, 0.127, 0.072, robot_mode, normal, 
29/04/2022 15:40:00:812, robot_pos_w_timestamp, 1651243097681, 512.22, 260.37, 236.6, 2.28, -0.01, 3.07, tool_force, -0.37, 0.52, 7.29, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 0.11, joints_pos, 24.08, 42.9, 3.56, -89.8, -1.21, 43.55, 76.85, tool_torque, 0.13, 0.236, 0.039, robot_mode, normal, 
29/04/2022 15:40:01:015, robot_pos_w_timestamp, 1651243097806, 512.22, 260.37, 236.59, 2.28, -0.01, 3.07, tool_force, -0.41, 0.54, 7.29, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 0.01, joints_pos, 24.08, 42.9, 3.56, -89.8, -1.21, 43.55, 76.85, tool_torque, 0.132, 0.249, 0.035, robot_mode, normal, 
29/04/2022 15:40:01:114, robot_pos_w_timestamp, 1651243097954, 512.22, 260.37, 236.59, 2.28, -0.01, 3.07, tool_force, -0.41, 0.52, 7.28, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 0.03, joints_pos, 24.08, 42.9, 3.56, -89.8, -1.21, 43.55, 76.85, tool_torque, 0.126, 0.258, 0.032, robot_mode, normal, 
29/04/2022 15:40:01:315, robot_pos_w_timestamp, 1651243098106, 512.22, 260.37, 236.59, 2.28, -0.01, 3.07, tool_force, -0.38, 0.51, 7.29, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 0.02, joints_pos, 24.08, 42.9, 3.56, -89.8, -1.21, 43.55, 76.85, tool_torque, 0.123, 0.239, 0.036, robot_mode, normal, 
29/04/2022 15:40:01:416, robot_pos_w_timestamp, 1651243098253, 511.95, 260.64, 236.56, 2.28, -0.02, 3.07, tool_force, 1.26, 0.32, 7.57, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 1.7, joints_pos, 23.94, 42.92, 3.67, -89.78, -0.6, 43.65, 76.44, tool_torque, 0.033, -0.377, 0.36, robot_mode, normal, 
29/04/2022 15:40:01:614, robot_pos_w_timestamp, 1651243098403, 512.16, 260.36, 236.54, 2.28, -0.02, 3.07, tool_force, 0.38, 0.03, 7.36, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 3.85, joints_pos, 23.93, 42.92, 3.64, -89.78, -0.63, 43.63, 76.36, tool_torque, -0.063, 0.047, 0.071, robot_mode, normal, 
29/04/2022 15:40:01:778, robot_pos_w_timestamp, 1651243098551, 512.12, 260.43, 236.71, 2.28, -0.01, 3.07, tool_force, -0.21, 0.58, 7.13, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 5.28, joints_pos, 24.12, 42.88, 3.54, -89.82, -1.25, 43.56, 76.89, tool_torque, 0.104, 0.388, -0.066, robot_mode, normal, 
29/04/2022 15:40:01:887, robot_pos_w_timestamp, 1651243098703, 512.31, 260.45, 236.9, 2.28, -0.01, 3.06, tool_force, -0.12, 1.67, 7.56, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 3.59, joints_pos, 24.05, 42.79, 3.58, -89.97, -1.09, 43.04, 76.78, tool_torque, 0.39, 0.071, 0.175, robot_mode, normal, 
29/04/2022 15:40:02:081, robot_pos_w_timestamp, 1651243098869, 511.76, 259.9, 236.93, 2.28, -0.01, 3.07, tool_force, -0.06, -0.16, 7.39, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 9.3, joints_pos, 24.05, 42.78, 3.56, -89.97, -1.15, 43.4, 76.79, tool_torque, -0.141, 0.148, 0.117, robot_mode, normal, 
29/04/2022 15:40:02:157, robot_pos_w_timestamp, 1651243099003, 511.72, 260.42, 236.38, 2.28, -0.02, 3.07, tool_force, 0.99, 0.36, 7.68, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 5.3, joints_pos, 23.94, 42.9, 3.67, -89.85, -0.71, 43.59, 76.51, tool_torque, 0.0050, -0.316, 0.329, robot_mode, normal, 
29/04/2022 15:40:02:381, robot_pos_w_timestamp, 1651243099154, 512.06, 260.45, 236.64, 2.28, -0.02, 3.07, tool_force, 0.08, 0.71, 7.25, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 7.17, joints_pos, 23.89, 42.86, 3.68, -89.9, -0.51, 43.33, 76.29, tool_torque, 0.235, -0.105, 0.304, robot_mode, normal, 
29/04/2022 15:40:02:426, robot_pos_w_timestamp, 1651243099311, 510.43, 260.28, 236.67, 2.28, -0.02, 3.06, tool_force, 0.19, 1.11, 7.04, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 11.37, joints_pos, 23.88, 42.67, 3.71, -90.26, -0.3, 43.08, 76.21, tool_torque, 0.316, -0.198, 0.359, robot_mode, normal, 
