06/04/2022 14:41:55: File Created!
06/04/2022 14:41:55:252, robot_pos_w_timestamp, 1649252427225, 588.17, 324.56, 216.56, 2.31, -0.01, 3.08, tool_force, -0.84, -0.1, 0.27, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 0.08, joints_pos, 38.27, 57.25, -17.42, -67.56, 19.28, 54.78, 65.62, tool_torque, -0.01, 0.074, 0.031, tool_momentum, -0.013, 0.074, 0.031, robot_mode, normal, 
06/04/2022 14:44:51:571, robot_pos_w_timestamp, 1649252600947, 479.87, 276.3, 360.58, 2.32, 0.0, 3.07, tool_force, 0.34, 0.24, -0.76, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 17.6, joints_pos, 44.28, 31.22, -20.07, -90.17, 13.58, 57.19, 67.25, tool_torque, 0.163, -0.118, 0.354, tool_momentum, 0.157, -0.102, 0.353, robot_mode, normal, 
06/04/2022 14:44:51:785, robot_pos_w_timestamp, 1649252601105, 480.43, 271.03, 363.4, 2.32, 0.0, 3.07, tool_force, 0.57, 0.43, -0.34, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 45.45, joints_pos, 43.99, 30.73, -20.32, -90.52, 13.68, 57.2, 66.69, tool_torque, 0.222, -0.269, 0.409, tool_momentum, 0.227, -0.259, 0.409, robot_mode, normal, 
06/04/2022 14:44:51:919, robot_pos_w_timestamp, 1649252601257, 482.22, 265.43, 363.52, 2.32, 0.0, 3.07, tool_force, 0.87, 0.89, 0.36, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 38.3, joints_pos, 43.6, 30.6, -20.52, -90.72, 13.56, 57.15, 66.25, tool_torque, 0.245, -0.292, 0.425, tool_momentum, 0.248, -0.301, 0.425, robot_mode, normal, 
06/04/2022 14:44:52:077, robot_pos_w_timestamp, 1649252601432, 484.02, 258.8, 362.78, 2.32, 0.01, 3.08, tool_force, 0.65, 0.75, -0.08, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 40.91, joints_pos, 43.13, 30.55, -20.7, -90.97, 13.27, 57.19, 65.8, tool_torque, 0.2, -0.224, 0.404, tool_momentum, 0.193, -0.224, 0.405, robot_mode, normal, 
06/04/2022 14:44:52:236, robot_pos_w_timestamp, 1649252601616, 485.97, 251.92, 359.64, 2.31, 0.01, 3.09, tool_force, 1.26, 0.11, -0.71, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 41.66, joints_pos, 42.46, 30.7, -20.84, -91.3, 13.0, 57.09, 65.2, tool_torque, 0.228, -0.356, 0.446, tool_momentum, 0.238, -0.367, 0.447, robot_mode, normal, 
06/04/2022 14:44:52:404, robot_pos_w_timestamp, 1649252601792, 487.98, 245.14, 356.41, 2.31, 0.01, 3.09, tool_force, 1.19, -0.09, -1.04, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 45.53, joints_pos, 41.97, 30.9, -20.91, -91.56, 12.91, 56.92, 64.67, tool_torque, 0.194, -0.296, 0.423, tool_momentum, 0.203, -0.305, 0.423, robot_mode, normal, 
06/04/2022 14:44:52:655, robot_pos_w_timestamp, 1649252601961, 490.25, 238.77, 350.92, 2.31, 0.02, 3.1, tool_force, 1.36, 0.21, -0.9, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 56.49, joints_pos, 41.35, 31.31, -20.95, -91.86, 12.85, 56.49, 63.97, tool_torque, 0.266, -0.365, 0.453, tool_momentum, 0.267, -0.37, 0.453, robot_mode, normal, 
06/04/2022 14:44:52:711, robot_pos_w_timestamp, 1649252602113, 492.3, 233.44, 345.1, 2.31, 0.02, 3.1, tool_force, 0.67, 0.52, -0.59, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 49.01, joints_pos, 40.8, 31.77, -20.96, -92.14, 12.85, 55.96, 63.36, tool_torque, 0.29, -0.241, 0.453, tool_momentum, 0.286, -0.239, 0.453, robot_mode, normal, 
06/04/2022 14:44:52:941, robot_pos_w_timestamp, 1649252602279, 494.42, 228.83, 338.87, 2.31, 0.02, 3.11, tool_force, 0.72, 0.28, -0.65, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 48.72, joints_pos, 40.28, 32.33, -20.94, -92.35, 12.94, 55.42, 62.79, tool_torque, 0.315, -0.361, 0.471, tool_momentum, 0.314, -0.37, 0.471, robot_mode, normal, 
06/04/2022 14:44:53:033, robot_pos_w_timestamp, 1649252602449, 496.41, 224.68, 332.37, 2.31, 0.02, 3.11, tool_force, 0.74, 0.6, -0.71, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 43.92, joints_pos, 39.8, 32.92, -20.93, -92.53, 13.11, 54.87, 62.19, tool_torque, 0.385, -0.381, 0.486, tool_momentum, 0.382, -0.386, 0.487, robot_mode, normal, 
06/04/2022 14:44:53:252, robot_pos_w_timestamp, 1649252602605, 498.1, 221.26, 326.47, 2.31, 0.02, 3.11, tool_force, 0.72, 0.59, -0.58, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 47.23, joints_pos, 39.4, 33.48, -20.93, -92.66, 13.29, 54.41, 61.67, tool_torque, 0.343, -0.344, 0.46, tool_momentum, 0.342, -0.34, 0.46, robot_mode, normal, 
06/04/2022 14:44:53:349, robot_pos_w_timestamp, 1649252602757, 499.73, 218.34, 320.67, 2.31, 0.02, 3.12, tool_force, 0.71, 0.38, -0.78, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 43.57, joints_pos, 39.01, 34.05, -20.91, -92.75, 13.54, 53.97, 61.16, tool_torque, 0.376, -0.374, 0.48, tool_momentum, 0.382, -0.378, 0.48, robot_mode, normal, 
06/04/2022 14:44:53:512, robot_pos_w_timestamp, 1649252602911, 501.37, 215.7, 314.88, 2.31, 0.02, 3.12, tool_force, 0.66, 0.4, -0.88, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 43.1, joints_pos, 38.62, 34.67, -20.88, -92.79, 13.92, 53.58, 60.62, tool_torque, 0.399, -0.426, 0.469, tool_momentum, 0.416, -0.436, 0.469, robot_mode, normal, 
06/04/2022 14:44:53:817, robot_pos_w_timestamp, 1649252603248, 505.14, 210.84, 301.34, 2.3, 0.01, 3.12, tool_force, 1.1, 0.34, -0.37, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 18.37, joints_pos, 37.71, 36.17, -20.76, -92.7, 15.2, 52.82, 59.81, tool_torque, 0.406, -0.562, 0.505, tool_momentum, 0.388, -0.553, 0.501, robot_mode, normal, 
06/04/2022 14:44:54:057, robot_pos_w_timestamp, 1649252603423, 507.42, 209.33, 295.31, 2.29, 0.0, 3.13, tool_force, 0.96, -0.14, -0.82, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 39.84, joints_pos, 37.31, 36.91, -20.71, -92.54, 15.99, 52.58, 59.64, tool_torque, 0.349, -0.516, 0.465, tool_momentum, 0.34, -0.515, 0.465, robot_mode, normal, 
06/04/2022 14:44:54:179, robot_pos_w_timestamp, 1649252603600, 509.85, 208.08, 288.68, 2.28, -0.01, 3.13, tool_force, 0.4, -0.21, -0.46, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 42.91, joints_pos, 36.9, 37.79, -20.68, -92.26, 16.92, 52.42, 59.56, tool_torque, 0.327, -0.515, 0.45, tool_momentum, 0.316, -0.497, 0.448, robot_mode, normal, 
06/04/2022 14:44:54:345, robot_pos_w_timestamp, 1649252603770, 512.65, 207.36, 282.18, 2.26, -0.02, 3.13, tool_force, 0.53, -0.19, -0.33, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 40.86, joints_pos, 36.54, 38.72, -20.66, -91.84, 17.8, 52.32, 59.52, tool_torque, 0.362, -0.454, 0.438, tool_momentum, 0.37, -0.454, 0.438, robot_mode, normal, 
06/04/2022 14:44:54:547, robot_pos_w_timestamp, 1649252603937, 516.05, 207.09, 275.95, 2.25, -0.02, 3.13, tool_force, 0.79, -0.35, -0.61, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 44.68, joints_pos, 36.21, 39.71, -20.65, -91.27, 18.51, 52.3, 59.5, tool_torque, 0.297, -0.454, 0.421, tool_momentum, 0.298, -0.441, 0.421, robot_mode, normal, 
06/04/2022 14:44:54:652, robot_pos_w_timestamp, 1649252604094, 520.29, 207.11, 269.89, 2.24, -0.03, 3.14, tool_force, 0.35, 0.05, 0.42, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 45.74, joints_pos, 35.91, 40.78, -20.63, -90.5, 18.98, 52.32, 59.49, tool_torque, 0.247, -0.382, 0.39, tool_momentum, 0.24, -0.379, 0.389, robot_mode, normal, 
06/04/2022 14:44:54:869, robot_pos_w_timestamp, 1649252604253, 526.27, 207.59, 264.33, 2.24, -0.03, 3.14, tool_force, 0.9, -0.2, -0.2, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 52.11, joints_pos, 35.61, 41.98, -20.64, -89.37, 19.16, 52.45, 59.46, tool_torque, 0.209, -0.53, 0.427, tool_momentum, 0.208, -0.523, 0.426, robot_mode, normal, 
06/04/2022 14:44:54:964, robot_pos_w_timestamp, 1649252604406, 532.26, 208.38, 260.63, 2.24, -0.02, 3.14, tool_force, 0.32, 0.04, 0.44, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 48.43, joints_pos, 35.4, 43.02, -20.7, -88.19, 19.18, 52.69, 59.46, tool_torque, 0.128, -0.383, 0.307, tool_momentum, 0.119, -0.384, 0.307, robot_mode, normal, 
06/04/2022 14:44:55:123, robot_pos_w_timestamp, 1649252604561, 538.06, 209.25, 257.34, 2.24, -0.02, -3.14, tool_force, 0.54, -0.57, 0.0, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 32.77, joints_pos, 35.2, 43.96, -20.75, -87.05, 19.18, 52.88, 59.5, tool_torque, -0.0010, -0.302, 0.227, tool_momentum, 0.0050, -0.296, 0.225, robot_mode, normal, 
06/04/2022 14:44:55:287, robot_pos_w_timestamp, 1649252604717, 544.02, 210.35, 254.12, 2.24, -0.01, -3.14, tool_force, 0.38, -0.27, 0.13, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 46.11, joints_pos, 35.04, 44.92, -20.82, -85.91, 19.18, 53.03, 59.55, tool_torque, 0.0050, -0.243, 0.17, tool_momentum, -0.0030, -0.23, 0.168, robot_mode, normal, 
06/04/2022 14:44:55:587, robot_pos_w_timestamp, 1649252605035, 556.08, 213.74, 247.12, 2.24, 0.0, -3.14, tool_force, -0.15, -0.49, 0.62, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 48.48, joints_pos, 34.83, 46.95, -20.98, -83.43, 19.11, 53.24, 59.82, tool_torque, -0.065, -0.094, 0.044, tool_momentum, -0.074, -0.097, 0.044, robot_mode, normal, 
06/04/2022 14:44:55:761, robot_pos_w_timestamp, 1649252605191, 561.98, 216.35, 243.29, 2.24, 0.0, -3.14, tool_force, -0.04, -0.49, 0.3, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 49.24, joints_pos, 34.8, 48.01, -21.08, -82.17, 19.12, 53.32, 60.05, tool_torque, -0.059, -0.098, 0.058, tool_momentum, -0.106, -0.084, 0.056, robot_mode, normal, 
06/04/2022 14:44:55:904, robot_pos_w_timestamp, 1649252605355, 568.27, 220.27, 238.86, 2.24, 0.01, 3.14, tool_force, -0.55, -0.87, 0.28, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 52.14, joints_pos, 34.83, 49.21, -21.14, -80.69, 19.12, 53.38, 60.44, tool_torque, -0.109, 0.039, 0.0080, tool_momentum, -0.093, 0.041, 0.0080, robot_mode, normal, 
06/04/2022 14:44:56:075, robot_pos_w_timestamp, 1649252605510, 574.12, 225.47, 234.69, 2.24, 0.02, 3.14, tool_force, -0.76, -0.48, 0.35, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 54.02, joints_pos, 34.92, 50.38, -21.13, -79.2, 19.12, 53.43, 60.98, tool_torque, -0.11, 0.139, -0.039, tool_momentum, -0.13, 0.145, -0.039, robot_mode, normal, 
06/04/2022 14:44:56:175, robot_pos_w_timestamp, 1649252605665, 579.1, 231.3, 230.58, 2.24, 0.02, 3.14, tool_force, -0.52, -0.96, -0.32, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 52.06, joints_pos, 35.13, 51.56, -21.11, -77.62, 19.06, 53.57, 61.74, tool_torque, -0.175, 0.106, -0.04, tool_momentum, -0.177, 0.108, -0.04, robot_mode, normal, 
06/04/2022 14:44:56:374, robot_pos_w_timestamp, 1649252605819, 582.95, 237.15, 228.19, 2.24, 0.03, 3.13, tool_force, -1.09, -0.12, 1.26, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 48.77, joints_pos, 35.3, 52.28, -21.09, -76.64, 19.06, 53.62, 62.25, tool_torque, -0.123, 0.229, -0.066, tool_momentum, -0.146, 0.237, -0.069, robot_mode, normal, 
06/04/2022 14:44:56:506, robot_pos_w_timestamp, 1649252605975, 585.92, 243.05, 226.17, 2.24, 0.03, 3.13, tool_force, -0.25, -0.8, 0.13, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 44.46, joints_pos, 35.56, 52.97, -21.07, -75.61, 19.05, 53.68, 62.82, tool_torque, -0.129, 0.029, -0.018, tool_momentum, -0.114, 0.021, -0.018, robot_mode, normal, 
06/04/2022 14:44:56:662, robot_pos_w_timestamp, 1649252606134, 588.42, 249.19, 224.33, 2.24, 0.03, 3.12, tool_force, -0.81, -0.29, 0.98, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 42.46, joints_pos, 35.83, 53.6, -21.02, -74.67, 19.05, 53.7, 63.35, tool_torque, -0.102, 0.109, -0.021, tool_momentum, -0.103, 0.107, -0.022, robot_mode, normal, 
06/04/2022 14:44:56:815, robot_pos_w_timestamp, 1649252606281, 590.14, 254.77, 222.88, 2.24, 0.03, 3.12, tool_force, -0.75, -0.43, 0.17, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 40.74, joints_pos, 36.06, 54.11, -20.93, -73.89, 19.07, 53.74, 63.76, tool_torque, -0.118, 0.117, -0.04, tool_momentum, -0.113, 0.133, -0.04, robot_mode, normal, 
06/04/2022 14:44:56:967, robot_pos_w_timestamp, 1649252606434, 591.53, 260.67, 221.45, 2.25, 0.03, 3.12, tool_force, -0.78, -0.45, 0.35, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 39.17, joints_pos, 36.29, 54.59, -20.78, -73.13, 19.07, 53.78, 64.14, tool_torque, -0.1, 0.081, -0.023, tool_momentum, -0.11, 0.085, -0.024, robot_mode, normal, 
06/04/2022 14:44:57:115, robot_pos_w_timestamp, 1649252606583, 592.32, 266.34, 220.11, 2.25, 0.03, 3.11, tool_force, -0.5, -0.38, 0.45, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 40.47, joints_pos, 36.51, 55.01, -20.61, -72.47, 19.09, 53.84, 64.45, tool_torque, -0.108, 0.033, -0.016, tool_momentum, -0.117, 0.035, -0.016, robot_mode, normal, 
06/04/2022 14:44:57:268, robot_pos_w_timestamp, 1649252606735, 592.65, 272.27, 218.69, 2.25, 0.03, 3.11, tool_force, -0.79, -0.67, -0.02, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 41.23, joints_pos, 36.76, 55.41, -20.44, -71.86, 19.18, 53.93, 64.65, tool_torque, -0.114, 0.048, -0.032, tool_momentum, -0.106, 0.019, -0.033, robot_mode, normal, 
06/04/2022 14:44:57:426, robot_pos_w_timestamp, 1649252606883, 592.69, 277.98, 217.38, 2.26, 0.03, 3.11, tool_force, -0.89, -1.01, -0.17, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 42.25, joints_pos, 36.98, 55.76, -20.23, -71.3, 19.23, 54.04, 64.85, tool_torque, -0.176, 0.094, -0.052, tool_momentum, -0.168, 0.1, -0.053, robot_mode, normal, 
06/04/2022 14:44:57:524, robot_pos_w_timestamp, 1649252607036, 592.41, 284.75, 215.96, 2.27, 0.02, 3.11, tool_force, -0.96, -0.41, 0.26, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 42.49, joints_pos, 37.2, 56.15, -19.88, -70.65, 19.25, 54.24, 65.06, tool_torque, -0.156, 0.049, -0.029, tool_momentum, -0.154, 0.049, -0.028, robot_mode, normal, 
06/04/2022 14:44:57:727, robot_pos_w_timestamp, 1649252607189, 591.95, 289.67, 215.07, 2.27, 0.02, 3.11, tool_force, -0.79, -0.85, -0.14, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 37.27, joints_pos, 37.35, 56.39, -19.61, -70.23, 19.25, 54.33, 65.15, tool_torque, -0.172, 0.045, -0.021, tool_momentum, -0.175, 0.04, -0.021, robot_mode, normal, 
06/04/2022 14:44:57:843, robot_pos_w_timestamp, 1649252607336, 591.43, 295.47, 214.4, 2.28, 0.02, 3.11, tool_force, -0.46, -0.68, 0.0, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 39.64, joints_pos, 37.53, 56.64, -19.29, -69.73, 19.26, 54.47, 65.29, tool_torque, -0.12, 0.012, -0.015, tool_momentum, -0.118, 0.012, -0.015, robot_mode, normal, 
06/04/2022 14:44:58:029, robot_pos_w_timestamp, 1649252607490, 590.86, 301.43, 214.04, 2.28, 0.01, 3.1, tool_force, -0.86, -0.47, -0.01, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 39.17, joints_pos, 37.71, 56.87, -18.96, -69.23, 19.29, 54.61, 65.39, tool_torque, -0.114, 0.043, -0.011, tool_momentum, -0.113, 0.036, -0.011, robot_mode, normal, 
06/04/2022 14:44:58:179, robot_pos_w_timestamp, 1649252607642, 590.33, 307.23, 214.1, 2.29, 0.01, 3.1, tool_force, -0.73, -0.52, 0.22, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 37.93, joints_pos, 37.86, 57.04, -18.61, -68.75, 19.31, 54.7, 65.45, tool_torque, -0.112, 0.03, -0.0020, tool_momentum, -0.118, 0.024, -0.0020, robot_mode, normal, 
06/04/2022 14:44:58:332, robot_pos_w_timestamp, 1649252607790, 589.77, 313.02, 214.6, 2.3, 0.0, 3.1, tool_force, -1.01, -0.28, 0.64, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 40.93, joints_pos, 38.0, 57.15, -18.23, -68.32, 19.31, 54.73, 65.51, tool_torque, -0.089, 0.058, 0.0050, tool_momentum, -0.092, 0.063, 0.0050, robot_mode, normal, 
06/04/2022 14:44:58:493, robot_pos_w_timestamp, 1649252607942, 589.05, 318.84, 215.41, 2.3, 0.0, 3.09, tool_force, -1.02, -0.64, 0.28, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 36.52, joints_pos, 38.14, 57.22, -17.83, -67.92, 19.31, 54.74, 65.57, tool_torque, -0.143, 0.137, -0.015, tool_momentum, -0.146, 0.145, -0.015, robot_mode, normal, 
06/04/2022 14:44:58:640, robot_pos_w_timestamp, 1649252608099, 588.28, 324.43, 216.43, 2.31, -0.01, 3.08, tool_force, -1.66, -0.63, 0.09, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 30.47, joints_pos, 38.27, 57.27, -17.44, -67.55, 19.31, 54.77, 65.61, tool_torque, -0.115, 0.127, -0.0030, tool_momentum, -0.108, 0.12, -0.0020, robot_mode, normal, 
06/04/2022 14:44:58:793, robot_pos_w_timestamp, 1649252608253, 588.26, 324.59, 216.51, 2.31, -0.01, 3.08, tool_force, -0.47, -0.22, -0.08, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 0.92, joints_pos, 38.26, 57.26, -17.41, -67.55, 19.29, 54.78, 65.63, tool_torque, 0.036, -0.022, 0.106, tool_momentum, 0.038, -0.027, 0.106, robot_mode, normal, 
06/04/2022 14:44:58:943, robot_pos_w_timestamp, 1649252608404, 588.22, 324.5, 216.54, 2.31, -0.01, 3.08, tool_force, -1.06, -0.1, 0.1, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 2.37, joints_pos, 38.26, 57.25, -17.41, -67.56, 19.25, 54.77, 65.64, tool_torque, 0.055, 0.082, 0.042, tool_momentum, 0.057, 0.075, 0.042, robot_mode, normal, 
06/04/2022 14:44:59:092, robot_pos_w_timestamp, 1649252608555, 588.16, 324.57, 216.55, 2.31, -0.01, 3.08, tool_force, -0.83, 0.02, 0.22, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 0.47, joints_pos, 38.26, 57.24, -17.4, -67.56, 19.25, 54.76, 65.64, tool_torque, 0.039, 0.065, 0.049, tool_momentum, 0.043, 0.065, 0.049, robot_mode, normal, 
06/04/2022 14:44:59:284, robot_pos_w_timestamp, 1649252608704, 588.16, 324.56, 216.56, 2.31, -0.01, 3.08, tool_force, -0.89, 0.07, 0.27, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 38.26, 57.24, -17.4, -67.56, 19.25, 54.76, 65.64, tool_torque, 0.04, 0.07, 0.053, tool_momentum, 0.039, 0.07, 0.053, robot_mode, normal, 
06/04/2022 14:44:59:388, robot_pos_w_timestamp, 1649252608859, 588.16, 324.56, 216.56, 2.31, -0.01, 3.08, tool_force, -0.93, 0.04, 0.24, actual_rep, 7, curr_step, 77, track_size, 77, robot_vel, 0.0, joints_pos, 38.26, 57.24, -17.4, -67.56, 19.25, 54.76, 65.64, tool_torque, 0.037, 0.075, 0.054, tool_momentum, 0.036, 0.076, 0.054, robot_mode, normal, 
06/04/2022 14:44:59:593, robot_pos_w_timestamp, 1649252609007, 588.17, 324.51, 216.55, 2.31, -0.01, 3.08, tool_force, -1.48, -0.02, 0.33, actual_rep, 8, curr_step, 2, track_size, 77, robot_vel, 0.45, joints_pos, 38.26, 57.24, -17.4, -67.57, 19.25, 54.76, 65.64, tool_torque, 0.012, 0.191, 0.036, tool_momentum, 0.0090, 0.194, 0.035, robot_mode, normal, 
06/04/2022 14:44:59:693, robot_pos_w_timestamp, 1649252609158, 588.88, 319.36, 215.54, 2.3, 0.0, 3.09, tool_force, -1.23, 0.67, 0.78, actual_rep, 8, curr_step, 3, track_size, 77, robot_vel, 40.99, joints_pos, 38.1, 57.2, -17.72, -67.91, 19.18, 54.77, 65.68, tool_torque, 0.117, 0.139, 0.074, tool_momentum, 0.121, 0.122, 0.077, robot_mode, normal, 
06/04/2022 14:44:59:897, robot_pos_w_timestamp, 1649252609309, 589.43, 313.65, 214.68, 2.3, 0.0, 3.1, tool_force, -0.3, 0.23, 0.06, actual_rep, 8, curr_step, 4, track_size, 77, robot_vel, 38.21, joints_pos, 37.92, 57.11, -18.0, -68.34, 19.08, 54.72, 65.64, tool_torque, 0.116, -0.031, 0.132, tool_momentum, 0.118, -0.037, 0.132, robot_mode, normal, 
06/04/2022 14:44:59:997, robot_pos_w_timestamp, 1649252609479, 590.08, 307.23, 214.1, 2.29, 0.01, 3.1, tool_force, 0.44, 0.33, -0.02, actual_rep, 8, curr_step, 5, track_size, 77, robot_vel, 39.11, joints_pos, 37.75, 56.98, -18.42, -68.83, 19.05, 54.68, 65.64, tool_torque, 0.17, -0.105, 0.198, tool_momentum, 0.184, -0.111, 0.201, robot_mode, normal, 
06/04/2022 14:45:00:179, robot_pos_w_timestamp, 1649252609611, 590.62, 302.24, 213.99, 2.28, 0.01, 3.1, tool_force, 0.47, 0.53, -0.28, actual_rep, 8, curr_step, 6, track_size, 77, robot_vel, 39.17, joints_pos, 37.64, 56.85, -18.76, -69.22, 19.05, 54.6, 65.57, tool_torque, 0.196, -0.162, 0.277, tool_momentum, 0.197, -0.163, 0.277, robot_mode, normal, 
06/04/2022 14:45:00:308, robot_pos_w_timestamp, 1649252609768, 591.24, 296.25, 214.2, 2.28, 0.02, 3.11, tool_force, 1.06, 0.8, -0.22, actual_rep, 8, curr_step, 7, track_size, 77, robot_vel, 37.84, joints_pos, 37.47, 56.64, -19.11, -69.71, 19.05, 54.47, 65.47, tool_torque, 0.306, -0.299, 0.362, tool_momentum, 0.307, -0.298, 0.362, robot_mode, normal, 
06/04/2022 14:45:00:462, robot_pos_w_timestamp, 1649252609920, 591.86, 290.32, 214.81, 2.27, 0.02, 3.11, tool_force, 1.18, 1.12, 0.66, actual_rep, 8, curr_step, 8, track_size, 77, robot_vel, 39.18, joints_pos, 37.29, 56.41, -19.44, -70.19, 19.05, 54.34, 65.35, tool_torque, 0.345, -0.272, 0.376, tool_momentum, 0.335, -0.257, 0.376, robot_mode, normal, 
06/04/2022 14:45:00:612, robot_pos_w_timestamp, 1649252610068, 592.49, 284.64, 215.87, 2.26, 0.03, 3.11, tool_force, 1.29, 1.0, 0.21, actual_rep, 8, curr_step, 8, track_size, 77, robot_vel, 40.99, joints_pos, 37.11, 56.13, -19.77, -70.68, 19.05, 54.17, 65.21, tool_torque, 0.328, -0.337, 0.389, tool_momentum, 0.315, -0.293, 0.384, robot_mode, normal, 
06/04/2022 14:45:00:723, robot_pos_w_timestamp, 1649252610218, 592.86, 278.88, 217.02, 2.26, 0.03, 3.11, tool_force, 0.91, 0.98, -0.27, actual_rep, 8, curr_step, 9, track_size, 77, robot_vel, 38.35, joints_pos, 36.93, 55.82, -20.07, -71.19, 19.05, 54.05, 65.03, tool_torque, 0.314, -0.266, 0.37, tool_momentum, 0.325, -0.232, 0.369, robot_mode, normal, 
06/04/2022 14:45:00:916, robot_pos_w_timestamp, 1649252610370, 592.92, 273.07, 218.24, 2.25, 0.03, 3.11, tool_force, 0.68, 1.01, 0.1, actual_rep, 8, curr_step, 10, track_size, 77, robot_vel, 39.33, joints_pos, 36.74, 55.48, -20.36, -71.76, 19.06, 53.95, 64.79, tool_torque, 0.266, -0.233, 0.364, tool_momentum, 0.264, -0.24, 0.364, robot_mode, normal, 
06/04/2022 14:45:01:015, robot_pos_w_timestamp, 1649252610519, 592.76, 267.28, 219.53, 2.25, 0.03, 3.11, tool_force, 0.86, 0.95, 0.19, actual_rep, 8, curr_step, 11, track_size, 77, robot_vel, 41.6, joints_pos, 36.55, 55.13, -20.64, -72.33, 19.07, 53.86, 64.54, tool_torque, 0.347, -0.309, 0.395, tool_momentum, 0.347, -0.299, 0.395, robot_mode, rotation_overlay, 
06/04/2022 14:45:01:225, robot_pos_w_timestamp, 1649252610660, 592.46, 264.43, 220.61, 2.25, 0.03, 3.11, tool_force, 1.01, 0.52, -0.61, actual_rep, 8, curr_step, 11, track_size, 77, robot_vel, 27.4, joints_pos, 36.46, 54.89, -20.73, -72.67, 19.09, 53.77, 64.41, tool_torque, 0.37, -0.712, 0.438, tool_momentum, 0.388, -0.72, 0.438, robot_mode, rotation_overlay, 
06/04/2022 14:45:01:325, robot_pos_w_timestamp, 1649252610808, 592.47, 263.63, 219.87, 2.26, 0.04, 3.12, tool_force, 0.63, 1.27, 0.93, actual_rep, 8, curr_step, 11, track_size, 77, robot_vel, 13.91, joints_pos, 36.47, 54.95, -20.82, -72.7, 19.04, 53.77, 63.87, tool_torque, 0.32, -0.229, 0.41, tool_momentum, 0.315, -0.213, 0.408, robot_mode, rotation_overlay, 
06/04/2022 14:45:01:530, robot_pos_w_timestamp, 1649252610979, 592.2, 261.77, 220.53, 2.3, 0.04, 3.12, tool_force, 0.95, 0.4, -0.36, actual_rep, 8, curr_step, 11, track_size, 77, robot_vel, 13.93, joints_pos, 36.4, 54.81, -20.89, -72.89, 19.02, 53.84, 60.94, tool_torque, 0.242, -0.368, 0.476, tool_momentum, 0.251, -0.366, 0.476, robot_mode, rotation_overlay, 
