22/03/2022 14:59:27: File Created!
22/03/2022 14:59:27:083, robot_pos_w_timestamp, 1647957485777, 536.65, 303.05, 194.85, 2.29, 0.04, 3.08, tool_force, 0.35, 0.86, 6.04, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 8.22, joints_pos, 42.3, 53.01, -19.5, -81.07, 19.7, 45.28, 65.88, tool_torque, 0.0090, -0.304, 0.287, tool_momentum, 0.012, -0.303, 0.286, robot_mode, rotation_overlay, 
22/03/2022 14:59:55:777, robot_pos_w_timestamp, 1647957514078, 566.06, 246.61, 193.97, 2.28, 0.08, 3.08, tool_force, -0.19, 0.37, 6.22, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.72, joints_pos, 37.57, 53.3, -20.74, -81.18, 18.86, 44.19, 61.26, tool_torque, -0.096, 0.056, -0.067, tool_momentum, -0.099, 0.069, -0.069, robot_mode, normal, 
22/03/2022 14:59:56:012, robot_pos_w_timestamp, 1647957514229, 564.11, 252.56, 194.21, 2.29, 0.08, 3.08, tool_force, -0.11, 0.39, 6.18, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 43.53, joints_pos, 38.13, 53.33, -20.74, -81.07, 18.86, 44.21, 61.67, tool_torque, -0.124, 0.073, -0.076, tool_momentum, -0.124, 0.081, -0.076, robot_mode, normal, 
22/03/2022 14:59:56:111, robot_pos_w_timestamp, 1647957514374, 562.29, 258.27, 194.55, 2.29, 0.08, 3.07, tool_force, -0.43, 0.82, 5.89, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.98, joints_pos, 38.65, 53.32, -20.72, -81.01, 18.91, 44.08, 62.1, tool_torque, 0.166, 0.09, -0.045, tool_momentum, 0.168, 0.083, -0.043, robot_mode, normal, 
22/03/2022 14:59:56:308, robot_pos_w_timestamp, 1647957514531, 559.97, 264.38, 194.8, 2.29, 0.08, 3.07, tool_force, -0.02, 0.51, 5.78, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 42.86, joints_pos, 39.2, 53.32, -20.7, -80.96, 19.16, 44.07, 62.26, tool_torque, 0.059, -0.099, 0.0060, tool_momentum, 0.047, -0.078, 0.0030, robot_mode, normal, 
22/03/2022 14:59:56:417, robot_pos_w_timestamp, 1647957514674, 557.83, 269.82, 195.09, 2.3, 0.07, 3.07, tool_force, 0.0, 0.33, 6.25, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 37.08, joints_pos, 39.68, 53.32, -20.68, -80.89, 19.43, 44.15, 62.37, tool_torque, -0.13, -0.112, -0.027, tool_momentum, -0.129, -0.105, -0.029, robot_mode, normal, 
22/03/2022 14:59:56:579, robot_pos_w_timestamp, 1647957514826, 555.47, 275.77, 195.24, 2.3, 0.07, 3.07, tool_force, -0.25, 0.08, 6.33, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.25, joints_pos, 40.24, 53.36, -20.69, -80.77, 19.47, 44.25, 62.82, tool_torque, -0.21, -0.078, -0.045, tool_momentum, -0.212, -0.083, -0.044, robot_mode, normal, 
22/03/2022 14:59:56:719, robot_pos_w_timestamp, 1647957514971, 553.23, 281.7, 195.46, 2.3, 0.07, 3.07, tool_force, -0.02, 0.24, 5.84, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 45.49, joints_pos, 40.73, 53.38, -20.64, -80.68, 19.85, 44.25, 62.85, tool_torque, -0.049, -0.19, 0.142, tool_momentum, -0.045, -0.175, 0.142, robot_mode, normal, 
22/03/2022 14:59:56:832, robot_pos_w_timestamp, 1647957515121, 550.82, 287.29, 195.55, 2.31, 0.06, 3.06, tool_force, 0.23, 0.82, 5.9, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.17, joints_pos, 41.19, 53.37, -20.59, -80.64, 20.21, 44.21, 62.89, tool_torque, 0.131, -0.199, 0.152, tool_momentum, 0.123, -0.186, 0.147, robot_mode, normal, 
22/03/2022 14:59:57:019, robot_pos_w_timestamp, 1647957515271, 547.85, 293.22, 195.6, 2.31, 0.06, 3.06, tool_force, -0.65, 0.55, 5.83, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.97, joints_pos, 41.78, 53.38, -20.6, -80.63, 20.38, 44.21, 63.25, tool_torque, -0.012, 0.0050, -0.045, tool_momentum, -0.0020, -0.018, -0.041, robot_mode, normal, 
22/03/2022 14:59:57:131, robot_pos_w_timestamp, 1647957515418, 542.76, 298.37, 194.41, 2.31, 0.05, 3.07, tool_force, -0.36, 0.74, 6.4, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 55.93, joints_pos, 42.37, 53.41, -20.59, -80.78, 20.79, 44.77, 63.73, tool_torque, -0.178, -0.012, -0.066, tool_momentum, -0.183, -0.0040, -0.066, robot_mode, normal, 
22/03/2022 14:59:57:323, robot_pos_w_timestamp, 1647957515567, 538.39, 302.93, 193.35, 2.3, 0.04, 3.08, tool_force, -0.06, 0.61, 6.07, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.5, joints_pos, 42.91, 53.51, -20.67, -80.78, 21.12, 45.43, 64.34, tool_torque, -0.176, -0.105, -0.063, tool_momentum, -0.173, -0.119, -0.063, robot_mode, normal, 
22/03/2022 14:59:57:435, robot_pos_w_timestamp, 1647957515717, 538.33, 302.93, 193.23, 2.3, 0.04, 3.08, tool_force, 0.16, 0.73, 6.15, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 3.75, joints_pos, 43.07, 53.57, -20.93, -80.77, 21.4, 45.49, 64.23, tool_torque, -0.135, -0.124, 0.161, tool_momentum, -0.135, -0.126, 0.161, robot_mode, normal, 
22/03/2022 14:59:57:624, robot_pos_w_timestamp, 1647957515865, 538.32, 302.92, 193.22, 2.3, 0.04, 3.08, tool_force, 0.32, 0.88, 6.29, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.48, joints_pos, 43.07, 53.57, -20.93, -80.77, 21.4, 45.5, 64.23, tool_torque, -0.103, -0.169, 0.169, tool_momentum, -0.103, -0.168, 0.169, robot_mode, normal, 
22/03/2022 14:59:57:736, robot_pos_w_timestamp, 1647957516015, 538.33, 302.9, 193.22, 2.3, 0.04, 3.08, tool_force, 0.39, 0.9, 6.28, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.04, joints_pos, 43.06, 53.57, -20.91, -80.77, 21.39, 45.5, 64.23, tool_torque, -0.086, -0.216, 0.182, tool_momentum, -0.085, -0.217, 0.182, robot_mode, normal, 
22/03/2022 14:59:57:926, robot_pos_w_timestamp, 1647957516165, 538.35, 302.89, 193.22, 2.3, 0.04, 3.08, tool_force, 0.44, 0.85, 6.22, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.28, joints_pos, 43.05, 53.57, -20.91, -80.77, 21.38, 45.5, 64.23, tool_torque, -0.089, -0.244, 0.181, tool_momentum, -0.088, -0.244, 0.181, robot_mode, normal, 
22/03/2022 14:59:58:034, robot_pos_w_timestamp, 1647957516314, 538.34, 302.9, 193.24, 2.3, 0.04, 3.08, tool_force, 0.37, 0.86, 6.26, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.14, joints_pos, 43.05, 53.57, -20.9, -80.77, 21.37, 45.5, 64.24, tool_torque, -0.093, -0.225, 0.174, tool_momentum, -0.093, -0.225, 0.174, robot_mode, normal, 
22/03/2022 14:59:58:202, robot_pos_w_timestamp, 1647957516463, 538.35, 302.89, 193.26, 2.3, 0.04, 3.08, tool_force, 0.12, 0.76, 6.08, actual_rep, 2, curr_step, 2, track_size, 95, robot_vel, 0.24, joints_pos, 43.05, 53.57, -20.91, -80.77, 21.37, 45.5, 64.23, tool_torque, -0.104, -0.186, 0.178, tool_momentum, -0.098, -0.191, 0.18, robot_mode, normal, 
22/03/2022 14:59:58:338, robot_pos_w_timestamp, 1647957516615, 541.95, 301.34, 194.56, 2.3, 0.05, 3.07, tool_force, 1.11, 1.54, 5.71, actual_rep, 2, curr_step, 5, track_size, 95, robot_vel, 34.99, joints_pos, 42.9, 53.55, -21.06, -80.64, 21.22, 44.77, 63.77, tool_torque, 0.388, -0.277, 0.419, tool_momentum, 0.393, -0.278, 0.419, robot_mode, normal, 
22/03/2022 14:59:58:529, robot_pos_w_timestamp, 1647957516761, 545.63, 295.46, 195.1, 2.31, 0.06, 3.06, tool_force, 1.18, 1.71, 5.6, actual_rep, 2, curr_step, 6, track_size, 95, robot_vel, 44.11, joints_pos, 42.52, 53.46, -21.3, -80.83, 21.16, 44.19, 63.13, tool_torque, 0.432, -0.375, 0.457, tool_momentum, 0.436, -0.38, 0.457, robot_mode, normal, 
22/03/2022 14:59:58:639, robot_pos_w_timestamp, 1647957516912, 549.06, 289.54, 195.55, 2.31, 0.06, 3.06, tool_force, 0.81, 1.56, 5.99, actual_rep, 2, curr_step, 7, track_size, 95, robot_vel, 48.04, joints_pos, 41.89, 53.44, -21.32, -80.8, 21.15, 44.2, 62.45, tool_torque, 0.332, -0.398, 0.45, tool_momentum, 0.34, -0.427, 0.455, robot_mode, normal, 
22/03/2022 14:59:58:833, robot_pos_w_timestamp, 1647957517060, 551.72, 283.5, 195.36, 2.3, 0.07, 3.07, tool_force, 1.02, 0.82, 6.16, actual_rep, 2, curr_step, 8, track_size, 95, robot_vel, 43.3, joints_pos, 41.38, 53.47, -21.37, -80.79, 20.62, 44.32, 62.55, tool_torque, -0.079, -0.233, 0.177, tool_momentum, -0.086, -0.224, 0.177, robot_mode, normal, 
22/03/2022 14:59:58:942, robot_pos_w_timestamp, 1647957517209, 554.2, 278.05, 195.27, 2.3, 0.07, 3.07, tool_force, 1.53, 1.12, 6.01, actual_rep, 2, curr_step, 8, track_size, 95, robot_vel, 38.31, joints_pos, 40.87, 53.47, -21.37, -80.8, 20.41, 44.36, 62.31, tool_torque, 0.093, -0.589, 0.432, tool_momentum, 0.1, -0.595, 0.435, robot_mode, normal, 
22/03/2022 14:59:59:134, robot_pos_w_timestamp, 1647957517357, 556.78, 272.23, 195.16, 2.3, 0.07, 3.07, tool_force, 1.39, 1.81, 6.15, actual_rep, 2, curr_step, 9, track_size, 95, robot_vel, 40.51, joints_pos, 40.32, 53.46, -21.37, -80.86, 20.15, 44.3, 62.13, tool_torque, 0.275, -0.505, 0.459, tool_momentum, 0.279, -0.51, 0.459, robot_mode, normal, 
22/03/2022 14:59:59:242, robot_pos_w_timestamp, 1647957517506, 558.93, 266.5, 195.04, 2.29, 0.08, 3.07, tool_force, 1.19, 2.1, 5.73, actual_rep, 2, curr_step, 10, track_size, 95, robot_vel, 40.03, joints_pos, 39.84, 53.42, -21.38, -80.99, 19.82, 44.15, 62.11, tool_torque, 0.463, -0.365, 0.432, tool_momentum, 0.471, -0.385, 0.432, robot_mode, normal, 
22/03/2022 14:59:59:438, robot_pos_w_timestamp, 1647957517654, 560.84, 260.68, 194.73, 2.29, 0.08, 3.08, tool_force, 1.46, 1.8, 6.16, actual_rep, 2, curr_step, 10, track_size, 95, robot_vel, 42.1, joints_pos, 39.3, 53.41, -21.37, -81.06, 19.58, 44.23, 61.82, tool_torque, 0.251, -0.5, 0.459, tool_momentum, 0.241, -0.477, 0.459, robot_mode, normal, 
22/03/2022 14:59:59:542, robot_pos_w_timestamp, 1647957517803, 562.93, 254.96, 194.42, 2.29, 0.08, 3.08, tool_force, 1.45, 1.69, 6.2, actual_rep, 2, curr_step, 11, track_size, 95, robot_vel, 39.08, joints_pos, 38.76, 53.41, -21.35, -81.12, 19.43, 44.26, 61.57, tool_torque, 0.235, -0.592, 0.472, tool_momentum, 0.244, -0.602, 0.474, robot_mode, normal, 
22/03/2022 14:59:59:738, robot_pos_w_timestamp, 1647957517950, 565.08, 249.07, 194.1, 2.28, 0.08, 3.08, tool_force, 1.74, 1.86, 6.01, actual_rep, 2, curr_step, 12, track_size, 95, robot_vel, 41.91, joints_pos, 38.19, 53.4, -21.34, -81.18, 19.42, 44.26, 61.28, tool_torque, 0.266, -0.581, 0.477, tool_momentum, 0.254, -0.58, 0.477, robot_mode, normal, 
22/03/2022 14:59:59:848, robot_pos_w_timestamp, 1647957518102, 566.95, 243.4, 193.86, 2.28, 0.08, 3.08, tool_force, 1.36, 2.23, 6.01, actual_rep, 2, curr_step, 12, track_size, 95, robot_vel, 41.44, joints_pos, 37.65, 53.37, -21.33, -81.29, 19.41, 44.2, 60.8, tool_torque, 0.508, -0.59, 0.524, tool_momentum, 0.509, -0.595, 0.524, robot_mode, normal, 
22/03/2022 15:00:00:044, robot_pos_w_timestamp, 1647957518251, 568.96, 237.52, 193.66, 2.28, 0.08, 3.08, tool_force, 1.73, 2.15, 5.62, actual_rep, 2, curr_step, 13, track_size, 95, robot_vel, 40.4, joints_pos, 37.08, 53.36, -21.32, -81.36, 19.41, 44.19, 60.28, tool_torque, 0.464, -0.603, 0.505, tool_momentum, 0.46, -0.596, 0.505, robot_mode, normal, 
22/03/2022 15:00:00:148, robot_pos_w_timestamp, 1647957518399, 570.69, 231.75, 193.37, 2.28, 0.08, 3.09, tool_force, 1.5, 1.71, 6.26, actual_rep, 2, curr_step, 13, track_size, 95, robot_vel, 40.64, joints_pos, 36.54, 53.36, -21.34, -81.4, 19.35, 44.34, 59.79, tool_torque, 0.217, -0.674, 0.519, tool_momentum, 0.212, -0.665, 0.517, robot_mode, normal, 
22/03/2022 15:00:00:347, robot_pos_w_timestamp, 1647957518546, 572.82, 225.9, 193.16, 2.28, 0.08, 3.09, tool_force, 1.17, 1.66, 6.07, actual_rep, 2, curr_step, 14, track_size, 95, robot_vel, 42.22, joints_pos, 36.0, 53.39, -21.36, -81.4, 19.13, 44.36, 59.6, tool_torque, 0.208, -0.464, 0.436, tool_momentum, 0.215, -0.466, 0.438, robot_mode, normal, 
22/03/2022 15:00:00:449, robot_pos_w_timestamp, 1647957518696, 574.81, 220.24, 192.97, 2.27, 0.09, 3.09, tool_force, 1.22, 2.05, 5.64, actual_rep, 2, curr_step, 15, track_size, 95, robot_vel, 37.84, joints_pos, 35.52, 53.39, -21.38, -81.46, 18.84, 44.24, 59.59, tool_torque, 0.43, -0.379, 0.414, tool_momentum, 0.436, -0.384, 0.416, robot_mode, normal, 
22/03/2022 15:00:00:641, robot_pos_w_timestamp, 1647957518844, 576.76, 214.43, 192.85, 2.26, 0.09, 3.09, tool_force, 0.98, 2.16, 5.79, actual_rep, 2, curr_step, 15, track_size, 95, robot_vel, 42.5, joints_pos, 34.98, 53.39, -21.39, -81.5, 18.78, 44.22, 59.42, tool_torque, 0.47, -0.336, 0.455, tool_momentum, 0.473, -0.342, 0.455, robot_mode, normal, 
22/03/2022 15:00:00:750, robot_pos_w_timestamp, 1647957518994, 578.56, 208.82, 192.68, 2.26, 0.09, 3.09, tool_force, 1.79, 2.28, 5.75, actual_rep, 2, curr_step, 16, track_size, 95, robot_vel, 36.26, joints_pos, 34.36, 53.37, -21.31, -81.54, 18.83, 44.21, 59.0, tool_torque, 0.535, -0.669, 0.514, tool_momentum, 0.521, -0.641, 0.509, robot_mode, normal, 
22/03/2022 15:00:00:911, robot_pos_w_timestamp, 1647957519141, 580.26, 202.7, 192.49, 2.26, 0.08, 3.09, tool_force, 1.18, 2.08, 6.02, actual_rep, 2, curr_step, 17, track_size, 95, robot_vel, 44.34, joints_pos, 33.68, 53.33, -21.23, -81.6, 19.11, 44.29, 58.21, tool_torque, 0.439, -0.679, 0.505, tool_momentum, 0.428, -0.691, 0.507, robot_mode, normal, 
22/03/2022 15:00:01:054, robot_pos_w_timestamp, 1647957519291, 581.68, 197.01, 192.36, 2.26, 0.08, 3.1, tool_force, 1.68, 1.71, 5.95, actual_rep, 2, curr_step, 18, track_size, 95, robot_vel, 36.95, joints_pos, 33.13, 53.34, -21.26, -81.61, 19.1, 44.49, 57.72, tool_torque, 0.263, -0.757, 0.513, tool_momentum, 0.258, -0.753, 0.512, robot_mode, normal, 
22/03/2022 15:00:01:257, robot_pos_w_timestamp, 1647957519439, 583.18, 191.27, 192.3, 2.26, 0.08, 3.1, tool_force, 1.32, 1.7, 6.05, actual_rep, 2, curr_step, 18, track_size, 95, robot_vel, 41.41, joints_pos, 32.61, 53.34, -21.28, -81.64, 19.08, 44.59, 57.21, tool_torque, 0.233, -0.653, 0.487, tool_momentum, 0.236, -0.657, 0.487, robot_mode, normal, 
22/03/2022 15:00:01:356, robot_pos_w_timestamp, 1647957519590, 584.44, 185.44, 192.58, 2.26, 0.08, 3.1, tool_force, 1.34, 2.13, 6.41, actual_rep, 2, curr_step, 19, track_size, 95, robot_vel, 39.0, joints_pos, 32.07, 53.25, -21.27, -81.75, 19.08, 44.6, 56.65, tool_torque, 0.349, -0.694, 0.515, tool_momentum, 0.344, -0.688, 0.517, robot_mode, normal, 
22/03/2022 15:00:01:558, robot_pos_w_timestamp, 1647957519737, 585.3, 179.64, 193.08, 2.26, 0.08, 3.1, tool_force, 1.03, 1.9, 6.0, actual_rep, 2, curr_step, 20, track_size, 95, robot_vel, 39.9, joints_pos, 31.54, 53.11, -21.27, -81.95, 19.1, 44.58, 56.06, tool_torque, 0.375, -0.585, 0.486, tool_momentum, 0.386, -0.6, 0.489, robot_mode, normal, 
22/03/2022 15:00:01:658, robot_pos_w_timestamp, 1647957519887, 585.78, 173.73, 193.79, 2.26, 0.08, 3.11, tool_force, 1.2, 1.73, 6.07, actual_rep, 2, curr_step, 21, track_size, 95, robot_vel, 37.48, joints_pos, 31.07, 52.98, -21.33, -82.1, 18.96, 44.81, 55.62, tool_torque, 0.175, -0.581, 0.47, tool_momentum, 0.168, -0.561, 0.467, robot_mode, normal, 
22/03/2022 15:00:01:858, robot_pos_w_timestamp, 1647957520036, 586.1, 168.31, 194.82, 2.26, 0.08, 3.11, tool_force, 1.08, 1.66, 6.08, actual_rep, 2, curr_step, 21, track_size, 95, robot_vel, 42.11, joints_pos, 30.53, 52.78, -21.27, -82.27, 18.99, 45.06, 55.05, tool_torque, 0.253, -0.707, 0.508, tool_momentum, 0.269, -0.725, 0.508, robot_mode, normal, 
22/03/2022 15:00:01:960, robot_pos_w_timestamp, 1647957520186, 586.01, 162.07, 196.07, 2.26, 0.07, 3.11, tool_force, 1.16, 1.67, 6.13, actual_rep, 2, curr_step, 22, track_size, 95, robot_vel, 41.12, joints_pos, 29.95, 52.51, -21.25, -82.55, 19.14, 45.33, 54.49, tool_torque, 0.232, -0.705, 0.479, tool_momentum, 0.235, -0.722, 0.48, robot_mode, normal, 
22/03/2022 15:00:02:161, robot_pos_w_timestamp, 1647957520335, 585.3, 156.42, 197.7, 2.25, 0.07, 3.12, tool_force, 1.29, 2.03, 6.57, actual_rep, 2, curr_step, 23, track_size, 95, robot_vel, 39.22, joints_pos, 29.55, 52.24, -21.33, -82.81, 18.95, 45.81, 54.32, tool_torque, 0.157, -0.572, 0.466, tool_momentum, 0.149, -0.561, 0.466, robot_mode, normal, 
22/03/2022 15:00:02:469, robot_pos_w_timestamp, 1647957520634, 583.58, 144.79, 201.91, 2.25, 0.06, 3.14, tool_force, 1.28, 1.94, 6.17, actual_rep, 2, curr_step, 25, track_size, 95, robot_vel, 41.03, joints_pos, 28.59, 51.56, -21.35, -83.34, 18.51, 46.92, 53.62, tool_torque, 0.151, -0.619, 0.463, tool_momentum, 0.172, -0.648, 0.464, robot_mode, normal, 
22/03/2022 15:00:02:568, robot_pos_w_timestamp, 1647957520782, 581.94, 139.12, 204.85, 2.25, 0.06, 3.14, tool_force, 1.09, 2.01, 6.58, actual_rep, 2, curr_step, 26, track_size, 95, robot_vel, 44.55, joints_pos, 28.1, 51.0, -21.3, -83.87, 18.56, 47.22, 52.97, tool_torque, 0.203, -0.645, 0.475, tool_momentum, 0.197, -0.647, 0.475, robot_mode, normal, 
22/03/2022 15:00:02:769, robot_pos_w_timestamp, 1647957520932, 579.57, 133.06, 208.1, 2.25, 0.05, -3.14, tool_force, 1.01, 2.12, 6.28, actual_rep, 2, curr_step, 27, track_size, 95, robot_vel, 43.73, joints_pos, 27.65, 50.32, -21.31, -84.58, 18.53, 47.36, 52.36, tool_torque, 0.204, -0.624, 0.459, tool_momentum, 0.202, -0.628, 0.459, robot_mode, normal, 
22/03/2022 15:00:02:871, robot_pos_w_timestamp, 1647957521083, 576.07, 127.89, 212.42, 2.26, 0.04, -3.13, tool_force, 1.14, 1.59, 5.45, actual_rep, 2, curr_step, 28, track_size, 95, robot_vel, 50.21, joints_pos, 27.31, 49.55, -21.34, -85.26, 18.35, 48.13, 51.44, tool_torque, 0.049, -0.444, 0.409, tool_momentum, 0.057, -0.449, 0.411, robot_mode, normal, 
22/03/2022 15:00:03:072, robot_pos_w_timestamp, 1647957521233, 572.49, 122.26, 217.8, 2.26, 0.04, -3.13, tool_force, 0.74, 2.11, 7.0, actual_rep, 2, curr_step, 29, track_size, 95, robot_vel, 63.81, joints_pos, 26.97, 48.57, -21.37, -86.16, 18.13, 48.37, 50.93, tool_torque, 0.182, -0.45, 0.439, tool_momentum, 0.13, -0.434, 0.436, robot_mode, normal, 
22/03/2022 15:00:03:173, robot_pos_w_timestamp, 1647957521383, 567.82, 118.27, 224.09, 2.26, 0.03, -3.13, tool_force, 0.46, 2.08, 6.36, actual_rep, 2, curr_step, 30, track_size, 95, robot_vel, 57.13, joints_pos, 26.65, 47.35, -21.27, -87.23, 18.22, 48.62, 50.0, tool_torque, 0.312, -0.609, 0.476, tool_momentum, 0.308, -0.628, 0.481, robot_mode, normal, 
22/03/2022 15:00:03:349, robot_pos_w_timestamp, 1647957521532, 564.03, 114.98, 229.64, 2.27, 0.03, -3.13, tool_force, 0.41, 2.35, 6.48, actual_rep, 2, curr_step, 31, track_size, 95, robot_vel, 52.06, joints_pos, 26.54, 46.32, -21.28, -88.16, 18.06, 48.5, 49.45, tool_torque, 0.54, -0.415, 0.481, tool_momentum, 0.541, -0.418, 0.481, robot_mode, normal, 
22/03/2022 15:00:03:477, robot_pos_w_timestamp, 1647957521669, 560.62, 112.98, 233.04, 2.27, 0.03, -3.14, tool_force, 0.91, 1.83, 4.67, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 38.93, joints_pos, 26.45, 45.52, -21.2, -89.04, 18.07, 48.05, 49.16, tool_torque, 0.527, -0.376, 0.421, tool_momentum, 0.518, -0.352, 0.417, robot_mode, rotation_overlay, 
22/03/2022 15:00:03:621, robot_pos_w_timestamp, 1647957521815, 560.08, 112.99, 232.47, 2.28, 0.03, -3.14, tool_force, 0.91, 2.17, 5.18, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 2.14, joints_pos, 26.45, 45.52, -21.17, -89.13, 18.04, 48.01, 48.56, tool_torque, 0.547, -0.45, 0.498, tool_momentum, 0.548, -0.452, 0.498, robot_mode, rotation_overlay, 
22/03/2022 15:00:03:778, robot_pos_w_timestamp, 1647957521966, 560.0, 112.81, 233.03, 2.32, 0.03, -3.14, tool_force, 0.5, 2.17, 6.27, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 5.88, joints_pos, 26.43, 45.47, -21.17, -89.1, 18.02, 48.16, 46.0, tool_torque, 0.367, -0.545, 0.473, tool_momentum, 0.374, -0.544, 0.473, robot_mode, rotation_overlay, 
22/03/2022 15:00:03:978, robot_pos_w_timestamp, 1647957522117, 559.57, 112.37, 234.26, 2.4, 0.03, -3.14, tool_force, 0.52, 2.06, 5.85, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 9.53, joints_pos, 26.32, 45.28, -21.09, -89.2, 18.06, 48.27, 41.56, tool_torque, 0.445, -0.599, 0.479, tool_momentum, 0.443, -0.598, 0.478, robot_mode, rotation_overlay, 
22/03/2022 15:00:04:080, robot_pos_w_timestamp, 1647957522266, 558.92, 111.64, 235.49, 2.46, 0.02, -3.14, tool_force, 0.11, 2.27, 6.4, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 10.69, joints_pos, 26.21, 45.08, -21.05, -89.33, 18.13, 48.39, 37.98, tool_torque, 0.439, -0.521, 0.402, tool_momentum, 0.434, -0.518, 0.402, robot_mode, rotation_overlay, 
22/03/2022 15:00:04:284, robot_pos_w_timestamp, 1647957522418, 558.33, 111.1, 236.75, 2.48, 0.02, -3.13, tool_force, -0.01, 2.18, 6.18, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 9.81, joints_pos, 26.19, 44.91, -21.1, -89.41, 18.21, 48.6, 36.39, tool_torque, 0.363, -0.455, 0.354, tool_momentum, 0.361, -0.453, 0.354, robot_mode, rotation_overlay, 
22/03/2022 15:00:04:381, robot_pos_w_timestamp, 1647957522548, 558.0, 110.83, 237.21, 2.49, 0.02, -3.14, tool_force, -0.26, 2.14, 6.46, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 7.01, joints_pos, 26.2, 44.85, -21.15, -89.47, 18.29, 48.66, 36.16, tool_torque, 0.313, -0.24, 0.241, tool_momentum, 0.32, -0.232, 0.241, robot_mode, rotation_overlay, 
22/03/2022 15:00:04:581, robot_pos_w_timestamp, 1647957522699, 558.07, 110.67, 236.33, 2.47, 0.02, -3.14, tool_force, -0.85, 1.47, 6.19, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 5.58, joints_pos, 26.21, 44.94, -21.21, -89.48, 18.49, 48.57, 37.03, tool_torque, 0.141, 0.014, -0.066, tool_momentum, 0.148, 0.01, -0.066, robot_mode, rotation_overlay, 
22/03/2022 15:00:04:683, robot_pos_w_timestamp, 1647957522848, 557.73, 110.28, 237.01, 2.42, 0.02, -3.14, tool_force, -1.26, 1.18, 6.51, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 5.35, joints_pos, 26.33, 44.86, -21.42, -89.57, 18.71, 48.62, 39.81, tool_torque, -0.14, 0.14, -0.169, tool_momentum, -0.141, 0.136, -0.17, robot_mode, rotation_overlay, 
22/03/2022 15:00:04:887, robot_pos_w_timestamp, 1647957522998, 557.11, 109.91, 237.99, 2.34, 0.02, -3.14, tool_force, -1.67, 1.18, 6.72, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 7.98, joints_pos, 26.45, 44.73, -21.61, -89.7, 18.83, 48.69, 44.48, tool_torque, -0.261, 0.225, -0.166, tool_momentum, -0.259, 0.216, -0.165, robot_mode, rotation_overlay, 
22/03/2022 15:00:04:972, robot_pos_w_timestamp, 1647957523148, 556.54, 109.63, 239.03, 2.23, 0.02, -3.14, tool_force, -1.26, 1.32, 6.68, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 8.08, joints_pos, 26.56, 44.6, -21.78, -89.78, 18.87, 48.83, 50.89, tool_torque, -0.236, 0.208, -0.163, tool_momentum, -0.235, 0.207, -0.163, robot_mode, rotation_overlay, 
22/03/2022 15:00:05:188, robot_pos_w_timestamp, 1647957523300, 555.97, 109.42, 240.07, 2.13, 0.02, 3.14, tool_force, -1.34, 1.59, 6.68, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 7.5, joints_pos, 26.62, 44.46, -21.85, -89.88, 18.86, 48.93, 56.03, tool_torque, -0.187, 0.233, -0.145, tool_momentum, -0.181, 0.232, -0.143, robot_mode, rotation_overlay, 
22/03/2022 15:00:05:290, robot_pos_w_timestamp, 1647957523452, 555.4, 109.15, 241.16, 2.08, 0.02, 3.14, tool_force, -0.96, 1.71, 6.6, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 8.14, joints_pos, 26.61, 44.28, -21.83, -89.99, 18.7, 48.95, 59.31, tool_torque, -0.143, 0.151, -0.086, tool_momentum, -0.138, 0.147, -0.085, robot_mode, rotation_overlay, 
