22/03/2022 15:02:50: File Created!
22/03/2022 15:02:50:640, robot_pos_w_timestamp, 1647957689193, 536.69, 303.06, 194.88, 2.29, 0.04, 3.08, tool_force, 0.15, 1.07, 5.93, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 0.0, joints_pos, 43.55, 53.38, -21.48, -81.07, 21.91, 45.64, 64.49, tool_torque, 0.125, -0.084, 0.133, tool_momentum, 0.125, -0.082, 0.132, robot_mode, normal, 
22/03/2022 15:03:19:132, robot_pos_w_timestamp, 1647957717404, 556.57, 272.62, 195.17, 2.3, 0.07, 3.07, tool_force, 1.18, 1.62, 6.06, actual_rep, 2, curr_step, 9, track_size, 95, robot_vel, 39.51, joints_pos, 41.81, 53.94, -23.71, -80.86, 22.86, 44.76, 60.44, tool_torque, 0.245, -0.45, 0.41, tool_momentum, 0.25, -0.453, 0.41, robot_mode, normal, 
22/03/2022 15:03:19:285, robot_pos_w_timestamp, 1647957717551, 558.8, 266.92, 195.08, 2.29, 0.08, 3.07, tool_force, 1.38, 2.02, 5.62, actual_rep, 2, curr_step, 10, track_size, 95, robot_vel, 38.5, joints_pos, 41.33, 53.9, -23.72, -80.98, 22.52, 44.6, 60.43, tool_torque, 0.453, -0.404, 0.393, tool_momentum, 0.453, -0.397, 0.393, robot_mode, normal, 
22/03/2022 15:03:19:433, robot_pos_w_timestamp, 1647957717702, 560.72, 261.12, 194.78, 2.29, 0.08, 3.07, tool_force, 1.68, 1.95, 6.26, actual_rep, 2, curr_step, 10, track_size, 95, robot_vel, 42.37, joints_pos, 40.81, 53.89, -23.72, -81.06, 22.29, 44.66, 60.15, tool_torque, 0.276, -0.507, 0.424, tool_momentum, 0.261, -0.5, 0.424, robot_mode, normal, 
22/03/2022 15:03:19:584, robot_pos_w_timestamp, 1647957717849, 562.81, 255.36, 194.46, 2.29, 0.08, 3.08, tool_force, 1.58, 1.8, 6.09, actual_rep, 2, curr_step, 11, track_size, 95, robot_vel, 40.36, joints_pos, 40.25, 53.89, -23.68, -81.11, 22.12, 44.71, 59.89, tool_torque, 0.268, -0.653, 0.481, tool_momentum, 0.271, -0.659, 0.481, robot_mode, normal, 
22/03/2022 15:03:19:737, robot_pos_w_timestamp, 1647957718000, 564.9, 249.54, 194.11, 2.28, 0.08, 3.08, tool_force, 1.59, 1.95, 5.95, actual_rep, 2, curr_step, 12, track_size, 95, robot_vel, 37.68, joints_pos, 39.69, 53.89, -23.68, -81.18, 22.1, 44.7, 59.62, tool_torque, 0.301, -0.544, 0.439, tool_momentum, 0.282, -0.491, 0.431, robot_mode, normal, 
22/03/2022 15:03:19:889, robot_pos_w_timestamp, 1647957718148, 566.9, 243.79, 193.9, 2.28, 0.08, 3.08, tool_force, 1.53, 2.16, 5.68, actual_rep, 2, curr_step, 12, track_size, 95, robot_vel, 42.38, joints_pos, 39.12, 53.86, -23.66, -81.27, 22.09, 44.66, 59.12, tool_torque, 0.462, -0.628, 0.464, tool_momentum, 0.464, -0.626, 0.465, robot_mode, normal, 
22/03/2022 15:03:20:038, robot_pos_w_timestamp, 1647957718298, 568.83, 237.99, 193.68, 2.28, 0.08, 3.08, tool_force, 1.36, 2.18, 5.72, actual_rep, 2, curr_step, 13, track_size, 95, robot_vel, 38.4, joints_pos, 38.56, 53.84, -23.64, -81.36, 22.09, 44.62, 58.62, tool_torque, 0.497, -0.526, 0.483, tool_momentum, 0.474, -0.519, 0.481, robot_mode, normal, 
22/03/2022 15:03:20:187, robot_pos_w_timestamp, 1647957718446, 570.61, 232.07, 193.41, 2.28, 0.08, 3.09, tool_force, 1.5, 1.64, 5.9, actual_rep, 2, curr_step, 13, track_size, 95, robot_vel, 41.41, joints_pos, 38.0, 53.85, -23.66, -81.4, 22.03, 44.78, 58.12, tool_torque, 0.197, -0.61, 0.452, tool_momentum, 0.199, -0.616, 0.452, robot_mode, normal, 
22/03/2022 15:03:20:339, robot_pos_w_timestamp, 1647957718598, 572.69, 226.22, 193.16, 2.28, 0.08, 3.09, tool_force, 1.45, 1.79, 6.08, actual_rep, 2, curr_step, 14, track_size, 95, robot_vel, 42.09, joints_pos, 37.49, 53.87, -23.69, -81.4, 21.79, 44.8, 57.94, tool_torque, 0.217, -0.517, 0.416, tool_momentum, 0.213, -0.504, 0.416, robot_mode, normal, 
22/03/2022 15:03:20:488, robot_pos_w_timestamp, 1647957718747, 574.66, 220.54, 192.99, 2.27, 0.09, 3.09, tool_force, 1.17, 1.93, 5.7, actual_rep, 2, curr_step, 15, track_size, 95, robot_vel, 38.4, joints_pos, 37.0, 53.88, -23.72, -81.46, 21.53, 44.7, 57.9, tool_torque, 0.379, -0.383, 0.383, tool_momentum, 0.377, -0.374, 0.382, robot_mode, normal, 
22/03/2022 15:03:20:645, robot_pos_w_timestamp, 1647957718896, 576.64, 214.83, 192.86, 2.26, 0.09, 3.09, tool_force, 1.57, 2.28, 5.71, actual_rep, 2, curr_step, 15, track_size, 95, robot_vel, 38.89, joints_pos, 36.44, 53.87, -23.72, -81.49, 21.44, 44.66, 57.75, tool_torque, 0.503, -0.468, 0.452, tool_momentum, 0.497, -0.456, 0.45, robot_mode, normal, 
22/03/2022 15:03:20:790, robot_pos_w_timestamp, 1647957719046, 578.48, 209.15, 192.69, 2.26, 0.09, 3.09, tool_force, 1.41, 2.22, 5.79, actual_rep, 2, curr_step, 16, track_size, 95, robot_vel, 37.16, joints_pos, 35.85, 53.85, -23.64, -81.53, 21.44, 44.63, 57.39, tool_torque, 0.505, -0.593, 0.48, tool_momentum, 0.502, -0.583, 0.476, robot_mode, normal, 
22/03/2022 15:03:20:941, robot_pos_w_timestamp, 1647957719194, 580.2, 203.21, 192.53, 2.26, 0.08, 3.09, tool_force, 0.63, 1.94, 5.91, actual_rep, 2, curr_step, 17, track_size, 95, robot_vel, 40.97, joints_pos, 35.15, 53.81, -23.52, -81.6, 21.72, 44.69, 56.59, tool_torque, 0.436, -0.663, 0.487, tool_momentum, 0.444, -0.688, 0.487, robot_mode, normal, 
22/03/2022 15:03:21:092, robot_pos_w_timestamp, 1647957719343, 581.55, 197.29, 192.37, 2.26, 0.08, 3.1, tool_force, 1.49, 1.6, 5.89, actual_rep, 2, curr_step, 18, track_size, 95, robot_vel, 40.46, joints_pos, 34.59, 53.81, -23.52, -81.61, 21.71, 44.92, 56.1, tool_torque, 0.266, -0.77, 0.47, tool_momentum, 0.265, -0.768, 0.47, robot_mode, normal, 
22/03/2022 15:03:21:247, robot_pos_w_timestamp, 1647957719493, 583.11, 191.62, 192.34, 2.26, 0.08, 3.1, tool_force, 1.71, 1.83, 5.89, actual_rep, 2, curr_step, 18, track_size, 95, robot_vel, 37.9, joints_pos, 34.06, 53.81, -23.56, -81.63, 21.68, 45.03, 55.59, tool_torque, 0.225, -0.634, 0.444, tool_momentum, 0.208, -0.608, 0.44, robot_mode, normal, 
22/03/2022 15:03:21:393, robot_pos_w_timestamp, 1647957719641, 584.43, 185.84, 192.52, 2.26, 0.08, 3.1, tool_force, 1.07, 2.12, 6.48, actual_rep, 2, curr_step, 19, track_size, 95, robot_vel, 39.35, joints_pos, 33.53, 53.75, -23.56, -81.73, 21.69, 45.05, 55.02, tool_torque, 0.313, -0.64, 0.441, tool_momentum, 0.319, -0.649, 0.441, robot_mode, normal, 
22/03/2022 15:03:21:545, robot_pos_w_timestamp, 1647957719791, 585.34, 179.94, 193.13, 2.26, 0.08, 3.1, tool_force, 1.3, 1.98, 5.96, actual_rep, 2, curr_step, 20, track_size, 95, robot_vel, 37.0, joints_pos, 32.99, 53.59, -23.55, -81.92, 21.7, 45.02, 54.43, tool_torque, 0.421, -0.63, 0.458, tool_momentum, 0.423, -0.634, 0.458, robot_mode, normal, 
22/03/2022 15:03:21:694, robot_pos_w_timestamp, 1647957719939, 585.79, 174.08, 193.71, 2.26, 0.08, 3.11, tool_force, 0.82, 1.7, 6.17, actual_rep, 2, curr_step, 20, track_size, 95, robot_vel, 38.35, joints_pos, 32.53, 53.46, -23.61, -82.09, 21.57, 45.22, 53.97, tool_torque, 0.171, -0.509, 0.408, tool_momentum, 0.171, -0.502, 0.408, robot_mode, normal, 
22/03/2022 15:03:21:846, robot_pos_w_timestamp, 1647957720091, 586.18, 168.5, 194.73, 2.26, 0.08, 3.11, tool_force, 1.34, 1.9, 6.36, actual_rep, 2, curr_step, 21, track_size, 95, robot_vel, 40.2, joints_pos, 32.01, 53.28, -23.58, -82.24, 21.52, 45.49, 53.45, tool_torque, 0.25, -0.673, 0.437, tool_momentum, 0.238, -0.679, 0.438, robot_mode, normal, 
22/03/2022 15:03:22:032, robot_pos_w_timestamp, 1647957720239, 586.09, 162.38, 195.92, 2.26, 0.07, 3.11, tool_force, 0.36, 1.75, 6.46, actual_rep, 2, curr_step, 22, track_size, 95, robot_vel, 47.29, joints_pos, 31.41, 53.02, -23.54, -82.52, 21.71, 45.75, 52.86, tool_torque, 0.246, -0.594, 0.419, tool_momentum, 0.25, -0.6, 0.419, robot_mode, normal, 
22/03/2022 15:03:22:143, robot_pos_w_timestamp, 1647957720390, 585.43, 156.87, 197.51, 2.25, 0.07, 3.12, tool_force, 0.88, 1.69, 6.24, actual_rep, 2, curr_step, 23, track_size, 95, robot_vel, 37.39, joints_pos, 31.03, 52.75, -23.63, -82.78, 21.51, 46.19, 52.71, tool_torque, 0.092, -0.486, 0.377, tool_momentum, 0.096, -0.491, 0.377, robot_mode, normal, 
22/03/2022 15:03:22:319, robot_pos_w_timestamp, 1647957720537, 584.75, 151.01, 199.49, 2.25, 0.06, 3.13, tool_force, 0.73, 1.71, 6.14, actual_rep, 2, curr_step, 24, track_size, 95, robot_vel, 46.02, joints_pos, 30.52, 52.45, -23.65, -82.99, 21.45, 46.86, 52.24, tool_torque, 0.1, -0.446, 0.39, tool_momentum, 0.104, -0.458, 0.393, robot_mode, normal, 
22/03/2022 15:03:22:446, robot_pos_w_timestamp, 1647957720687, 583.71, 145.24, 201.69, 2.25, 0.06, 3.14, tool_force, 1.22, 1.91, 6.15, actual_rep, 2, curr_step, 25, track_size, 95, robot_vel, 43.04, joints_pos, 30.09, 52.07, -23.65, -83.31, 21.03, 47.3, 52.03, tool_torque, 0.136, -0.58, 0.418, tool_momentum, 0.141, -0.598, 0.422, robot_mode, normal, 
22/03/2022 15:03:22:604, robot_pos_w_timestamp, 1647957720841, 582.07, 139.38, 204.69, 2.25, 0.06, 3.14, tool_force, 0.93, 1.96, 6.19, actual_rep, 2, curr_step, 25, track_size, 95, robot_vel, 42.05, joints_pos, 29.58, 51.51, -23.61, -83.83, 21.01, 47.64, 51.41, tool_torque, 0.213, -0.605, 0.39, tool_momentum, 0.221, -0.596, 0.389, robot_mode, normal, 
22/03/2022 15:03:22:751, robot_pos_w_timestamp, 1647957720988, 579.86, 133.46, 207.81, 2.25, 0.05, -3.14, tool_force, 0.37, 1.68, 6.68, actual_rep, 2, curr_step, 26, track_size, 95, robot_vel, 45.63, joints_pos, 29.13, 50.86, -23.6, -84.5, 21.03, 47.81, 50.74, tool_torque, 0.198, -0.545, 0.42, tool_momentum, 0.206, -0.559, 0.421, robot_mode, normal, 
22/03/2022 15:03:22:900, robot_pos_w_timestamp, 1647957721138, 576.44, 128.49, 211.93, 2.25, 0.05, -3.13, tool_force, 1.37, 1.7, 6.11, actual_rep, 2, curr_step, 28, track_size, 95, robot_vel, 50.73, joints_pos, 28.83, 50.1, -23.62, -85.2, 20.77, 48.4, 50.04, tool_torque, 0.15, -0.614, 0.425, tool_momentum, 0.137, -0.604, 0.424, robot_mode, normal, 
22/03/2022 15:03:23:055, robot_pos_w_timestamp, 1647957721286, 573.21, 122.87, 217.08, 2.26, 0.04, -3.13, tool_force, 0.89, 2.65, 6.36, actual_rep, 2, curr_step, 29, track_size, 95, robot_vel, 53.33, joints_pos, 28.52, 49.21, -23.7, -85.99, 20.51, 48.8, 49.4, tool_torque, 0.256, -0.54, 0.412, tool_momentum, 0.243, -0.536, 0.412, robot_mode, normal, 
22/03/2022 15:03:23:200, robot_pos_w_timestamp, 1647957721436, 568.35, 118.79, 223.16, 2.26, 0.03, -3.13, tool_force, 0.45, 1.99, 5.83, actual_rep, 2, curr_step, 30, track_size, 95, robot_vel, 55.4, joints_pos, 28.24, 48.01, -23.62, -87.08, 20.59, 49.01, 48.63, tool_torque, 0.231, -0.541, 0.421, tool_momentum, 0.238, -0.546, 0.421, robot_mode, normal, 
22/03/2022 15:03:23:357, robot_pos_w_timestamp, 1647957721585, 564.57, 115.19, 228.84, 2.27, 0.03, -3.13, tool_force, 0.16, 2.43, 6.06, actual_rep, 2, curr_step, 31, track_size, 95, robot_vel, 53.48, joints_pos, 28.09, 46.92, -23.61, -88.05, 20.37, 48.92, 47.93, tool_torque, 0.494, -0.346, 0.413, tool_momentum, 0.48, -0.353, 0.413, robot_mode, normal, 
22/03/2022 15:03:23:530, robot_pos_w_timestamp, 1647957721729, 560.73, 112.84, 232.94, 2.27, 0.03, -3.14, tool_force, 0.72, 1.04, 4.32, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 32.86, joints_pos, 28.01, 45.99, -23.53, -89.04, 20.37, 48.46, 47.58, tool_torque, 0.517, -0.391, 0.4, tool_momentum, 0.49, -0.335, 0.396, robot_mode, rotation_overlay, 
22/03/2022 15:03:23:655, robot_pos_w_timestamp, 1647957721864, 560.38, 112.83, 231.97, 2.28, 0.03, -3.14, tool_force, 0.18, 1.87, 5.63, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 4.44, joints_pos, 28.01, 46.07, -23.52, -89.06, 20.34, 48.42, 47.16, tool_torque, 0.448, -0.29, 0.399, tool_momentum, 0.464, -0.291, 0.399, robot_mode, rotation_overlay, 
22/03/2022 15:03:23:806, robot_pos_w_timestamp, 1647957722013, 560.23, 112.75, 232.9, 2.31, 0.03, -3.14, tool_force, -0.06, 2.11, 6.53, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 7.9, joints_pos, 28.0, 45.98, -23.54, -89.05, 20.35, 48.61, 44.95, tool_torque, 0.247, -0.404, 0.386, tool_momentum, 0.242, -0.415, 0.386, robot_mode, rotation_overlay, 
22/03/2022 15:03:23:956, robot_pos_w_timestamp, 1647957722163, 559.62, 112.29, 234.06, 2.38, 0.03, -3.14, tool_force, 0.87, 2.06, 5.77, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 9.16, joints_pos, 27.93, 45.77, -23.5, -89.2, 20.39, 48.66, 40.69, tool_torque, 0.405, -0.612, 0.41, tool_momentum, 0.4, -0.606, 0.41, robot_mode, rotation_overlay, 
22/03/2022 15:03:23:996, robot_pos_w_timestamp, 1647957722174, 559.55, 112.25, 234.22, 2.39, 0.03, -3.14, tool_force, 0.4, 2.12, 6.18, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 9.16, joints_pos, 27.92, 45.75, -23.49, -89.21, 20.39, 48.68, 40.27, tool_torque, 0.42, -0.562, 0.402, tool_momentum, 0.411, -0.559, 0.402, robot_mode, rotation_overlay, 
22/03/2022 15:03:24:108, robot_pos_w_timestamp, 1647957722311, 558.97, 111.62, 235.34, 2.45, 0.02, -3.14, tool_force, 0.05, 2.27, 6.25, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 10.9, joints_pos, 27.84, 45.57, -23.46, -89.32, 20.45, 48.78, 36.82, tool_torque, 0.455, -0.542, 0.37, tool_momentum, 0.453, -0.541, 0.37, robot_mode, rotation_overlay, 
22/03/2022 15:03:24:262, robot_pos_w_timestamp, 1647957722461, 558.4, 111.14, 236.56, 2.48, 0.02, -3.14, tool_force, -0.06, 2.01, 6.33, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 9.86, joints_pos, 27.83, 45.41, -23.51, -89.41, 20.51, 48.97, 34.91, tool_torque, 0.342, -0.439, 0.3, tool_momentum, 0.341, -0.443, 0.299, robot_mode, rotation_overlay, 
