21/03/2022 15:44:59: File Created!
21/03/2022 15:44:59:714, robot_pos_with_timestamp, 1647873819819, 536.62, 303.01, 194.86, 2.29, 0.04, 3.08, tool_force, -0.39, 1.08, 6.34, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 0.0, joints_pos, 39.73, 52.36, -15.43, -81.07, 15.13, 44.64, 68.78, tool_torque, -0.079, 0.148, 0.014, tool_momentum, -0.078, 0.15, 0.014, robot_mode, normal, 
21/03/2022 15:45:28:178, robot_pos_with_timestamp, 1647873847887, 538.5, 302.75, 193.16, 2.3, 0.04, 3.08, tool_force, -1.31, 1.04, 6.66, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 3.2, joints_pos, 39.8, 52.72, -15.75, -80.75, 15.53, 44.64, 67.93, tool_torque, -0.168, 0.399, -0.064, tool_momentum, -0.169, 0.414, -0.064, robot_mode, normal, 
21/03/2022 15:45:28:328, robot_pos_with_timestamp, 1647873848036, 538.49, 302.86, 193.23, 2.3, 0.04, 3.08, tool_force, -0.27, 1.07, 6.4, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 1.25, joints_pos, 39.81, 52.73, -15.79, -80.74, 15.67, 44.67, 67.81, tool_torque, -0.098, 0.091, 0.127, tool_momentum, -0.1, 0.093, 0.127, robot_mode, normal, 
21/03/2022 15:45:28:479, robot_pos_with_timestamp, 1647873848185, 538.49, 302.84, 193.22, 2.3, 0.04, 3.08, tool_force, -0.08, 1.02, 6.33, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.16, joints_pos, 39.81, 52.73, -15.78, -80.74, 15.67, 44.68, 67.81, tool_torque, -0.069, -0.013, 0.147, tool_momentum, -0.068, -0.014, 0.147, robot_mode, normal, 
21/03/2022 15:45:28:650, robot_pos_with_timestamp, 1647873848337, 538.48, 302.84, 193.22, 2.3, 0.04, 3.08, tool_force, -0.06, 1.0, 6.28, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.25, joints_pos, 39.81, 52.73, -15.78, -80.74, 15.66, 44.68, 67.82, tool_torque, -0.061, -0.03, 0.145, tool_momentum, -0.061, -0.029, 0.145, robot_mode, normal, 
21/03/2022 15:45:28:783, robot_pos_with_timestamp, 1647873848485, 538.48, 302.84, 193.22, 2.3, 0.04, 3.08, tool_force, -0.02, 1.03, 6.29, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.15, joints_pos, 39.81, 52.73, -15.77, -80.74, 15.65, 44.68, 67.82, tool_torque, -0.051, -0.046, 0.145, tool_momentum, -0.053, -0.045, 0.145, robot_mode, normal, 
21/03/2022 15:45:28:934, robot_pos_with_timestamp, 1647873848636, 538.48, 302.84, 193.24, 2.3, 0.04, 3.08, tool_force, -0.05, 1.04, 6.31, actual_rep, 2, curr_step, 1, track_size, 95, robot_vel, 0.06, joints_pos, 39.81, 52.73, -15.77, -80.74, 15.65, 44.68, 67.82, tool_torque, -0.054, -0.04, 0.144, tool_momentum, -0.054, -0.037, 0.144, robot_mode, normal, 
21/03/2022 15:45:29:084, robot_pos_with_timestamp, 1647873848783, 539.58, 302.5, 193.73, 2.3, 0.04, 3.08, tool_force, 0.16, 1.08, 6.08, actual_rep, 2, curr_step, 3, track_size, 95, robot_vel, 10.9, joints_pos, 39.79, 52.72, -15.84, -80.68, 15.51, 44.44, 67.62, tool_torque, 0.15, -0.073, 0.326, tool_momentum, 0.153, -0.078, 0.329, robot_mode, normal, 
21/03/2022 15:45:29:259, robot_pos_with_timestamp, 1647873848934, 544.15, 297.61, 194.88, 2.31, 0.06, 3.06, tool_force, -0.15, 1.83, 6.22, actual_rep, 2, curr_step, 6, track_size, 95, robot_vel, 54.35, joints_pos, 39.49, 52.64, -16.2, -80.78, 15.37, 43.38, 67.01, tool_torque, 0.39, -0.187, 0.432, tool_momentum, 0.391, -0.227, 0.435, robot_mode, normal, 
21/03/2022 15:45:29:385, robot_pos_with_timestamp, 1647873849083, 547.17, 292.76, 195.38, 2.31, 0.06, 3.06, tool_force, 1.9, 1.77, 5.6, actual_rep, 2, curr_step, 6, track_size, 95, robot_vel, 44.0, joints_pos, 39.05, 52.58, -16.25, -80.83, 15.37, 43.32, 66.47, tool_torque, 0.35, -0.517, 0.507, tool_momentum, 0.347, -0.507, 0.507, robot_mode, normal, 
21/03/2022 15:45:29:539, robot_pos_with_timestamp, 1647873849232, 550.24, 286.72, 195.46, 2.3, 0.06, 3.06, tool_force, 1.44, 1.24, 6.05, actual_rep, 2, curr_step, 7, track_size, 95, robot_vel, 39.82, joints_pos, 38.48, 52.59, -16.31, -80.81, 15.25, 43.44, 66.05, tool_torque, 0.127, -0.528, 0.463, tool_momentum, 0.125, -0.532, 0.463, robot_mode, normal, 
21/03/2022 15:45:29:687, robot_pos_with_timestamp, 1647873849380, 552.89, 281.03, 195.4, 2.3, 0.07, 3.07, tool_force, 1.58, 1.05, 6.15, actual_rep, 2, curr_step, 8, track_size, 95, robot_vel, 40.73, joints_pos, 38.06, 52.63, -16.42, -80.78, 14.75, 43.57, 66.13, tool_torque, 0.049, -0.463, 0.277, tool_momentum, 0.045, -0.449, 0.277, robot_mode, normal, 
21/03/2022 15:45:29:888, robot_pos_with_timestamp, 1647873849540, 555.59, 274.83, 195.18, 2.3, 0.07, 3.07, tool_force, 1.52, 1.45, 5.81, actual_rep, 2, curr_step, 9, track_size, 95, robot_vel, 44.22, joints_pos, 37.46, 52.62, -16.43, -80.83, 14.62, 43.58, 65.76, tool_torque, 0.205, -0.507, 0.483, tool_momentum, 0.201, -0.511, 0.483, robot_mode, normal, 
21/03/2022 15:45:29:988, robot_pos_with_timestamp, 1647873849678, 557.81, 269.49, 195.09, 2.29, 0.08, 3.07, tool_force, 1.14, 1.81, 5.98, actual_rep, 2, curr_step, 9, track_size, 95, robot_vel, 39.5, joints_pos, 36.99, 52.59, -16.43, -80.92, 14.28, 43.46, 65.76, tool_torque, 0.342, -0.403, 0.381, tool_momentum, 0.339, -0.391, 0.381, robot_mode, normal, 
21/03/2022 15:45:30:142, robot_pos_with_timestamp, 1647873849828, 559.74, 263.53, 194.82, 2.29, 0.08, 3.07, tool_force, 1.54, 1.73, 5.86, actual_rep, 2, curr_step, 10, track_size, 95, robot_vel, 41.68, joints_pos, 36.47, 52.55, -16.42, -81.07, 13.96, 43.36, 65.64, tool_torque, 0.328, -0.59, 0.52, tool_momentum, 0.324, -0.584, 0.519, robot_mode, normal, 
21/03/2022 15:45:30:291, robot_pos_with_timestamp, 1647873849976, 561.84, 257.82, 194.64, 2.29, 0.08, 3.08, tool_force, 1.25, 1.49, 5.97, actual_rep, 2, curr_step, 11, track_size, 95, robot_vel, 39.34, joints_pos, 35.92, 52.54, -16.4, -81.1, 13.75, 43.49, 65.34, tool_torque, 0.192, -0.585, 0.543, tool_momentum, 0.195, -0.58, 0.542, robot_mode, normal, 
21/03/2022 15:45:30:470, robot_pos_with_timestamp, 1647873850138, 564.13, 251.55, 194.22, 2.28, 0.08, 3.08, tool_force, 1.41, 1.8, 5.97, actual_rep, 2, curr_step, 11, track_size, 95, robot_vel, 41.35, joints_pos, 35.29, 52.54, -16.36, -81.17, 13.67, 43.49, 65.09, tool_torque, 0.301, -0.628, 0.538, tool_momentum, 0.3, -0.615, 0.539, robot_mode, normal, 
21/03/2022 15:45:30:593, robot_pos_with_timestamp, 1647873850274, 565.98, 246.32, 194.01, 2.28, 0.08, 3.08, tool_force, 1.3, 1.82, 5.93, actual_rep, 2, curr_step, 12, track_size, 95, robot_vel, 41.46, joints_pos, 34.79, 52.53, -16.36, -81.24, 13.66, 43.48, 64.73, tool_torque, 0.325, -0.599, 0.543, tool_momentum, 0.332, -0.604, 0.544, robot_mode, normal, 
21/03/2022 15:45:30:744, robot_pos_with_timestamp, 1647873850422, 567.92, 240.53, 193.75, 2.28, 0.08, 3.08, tool_force, 1.49, 2.12, 5.83, actual_rep, 2, curr_step, 13, track_size, 95, robot_vel, 40.62, joints_pos, 34.22, 52.5, -16.33, -81.34, 13.66, 43.41, 64.25, tool_torque, 0.485, -0.672, 0.576, tool_momentum, 0.493, -0.668, 0.578, robot_mode, normal, 
21/03/2022 15:45:30:896, robot_pos_with_timestamp, 1647873850572, 569.76, 234.67, 193.49, 2.28, 0.08, 3.08, tool_force, 0.92, 1.57, 6.01, actual_rep, 2, curr_step, 13, track_size, 95, robot_vel, 42.03, joints_pos, 33.64, 52.49, -16.33, -81.4, 13.66, 43.48, 63.7, tool_torque, 0.257, -0.605, 0.54, tool_momentum, 0.263, -0.613, 0.54, robot_mode, normal, 
21/03/2022 15:45:31:094, robot_pos_with_timestamp, 1647873850732, 571.9, 228.32, 193.25, 2.28, 0.08, 3.09, tool_force, 1.58, 1.74, 5.99, actual_rep, 2, curr_step, 14, track_size, 95, robot_vel, 40.18, joints_pos, 33.07, 52.52, -16.36, -81.4, 13.5, 43.62, 63.35, tool_torque, 0.25, -0.586, 0.504, tool_momentum, 0.23, -0.539, 0.502, robot_mode, normal, 
21/03/2022 15:45:31:197, robot_pos_with_timestamp, 1647873850869, 573.78, 223.01, 193.09, 2.27, 0.09, 3.09, tool_force, 1.23, 1.97, 5.95, actual_rep, 2, curr_step, 14, track_size, 95, robot_vel, 39.41, joints_pos, 32.62, 52.53, -16.4, -81.43, 13.22, 43.57, 63.31, tool_torque, 0.35, -0.433, 0.484, tool_momentum, 0.356, -0.447, 0.484, robot_mode, normal, 
21/03/2022 15:45:31:376, robot_pos_with_timestamp, 1647873851016, 575.79, 217.42, 192.94, 2.27, 0.09, 3.09, tool_force, 1.16, 2.09, 5.77, actual_rep, 2, curr_step, 15, track_size, 95, robot_vel, 41.31, joints_pos, 32.11, 52.53, -16.41, -81.47, 13.06, 43.5, 63.21, tool_torque, 0.429, -0.462, 0.502, tool_momentum, 0.433, -0.479, 0.502, robot_mode, normal, 
21/03/2022 15:45:31:500, robot_pos_with_timestamp, 1647873851165, 577.71, 211.51, 192.73, 2.26, 0.09, 3.09, tool_force, 0.57, 1.91, 5.88, actual_rep, 2, curr_step, 16, track_size, 95, robot_vel, 42.84, joints_pos, 31.53, 52.52, -16.39, -81.53, 12.97, 43.44, 63.03, tool_torque, 0.408, -0.367, 0.503, tool_momentum, 0.422, -0.401, 0.505, robot_mode, normal, 
21/03/2022 15:45:31:698, robot_pos_with_timestamp, 1647873851324, 579.52, 205.46, 192.53, 2.26, 0.09, 3.09, tool_force, 1.15, 2.09, 5.89, actual_rep, 2, curr_step, 16, track_size, 95, robot_vel, 39.37, joints_pos, 30.78, 52.48, -16.2, -81.59, 13.17, 43.45, 62.33, tool_torque, 0.435, -0.58, 0.523, tool_momentum, 0.45, -0.628, 0.527, robot_mode, normal, 
21/03/2022 15:45:31:796, robot_pos_with_timestamp, 1647873851465, 581.05, 199.69, 192.42, 2.26, 0.08, 3.09, tool_force, 1.0, 1.57, 6.06, actual_rep, 2, curr_step, 17, track_size, 95, robot_vel, 37.76, joints_pos, 30.16, 52.46, -16.16, -81.61, 13.32, 43.6, 61.67, tool_torque, 0.26, -0.638, 0.51, tool_momentum, 0.264, -0.651, 0.51, robot_mode, normal, 
21/03/2022 15:45:31:951, robot_pos_with_timestamp, 1647873851613, 582.44, 194.06, 192.35, 2.26, 0.08, 3.1, tool_force, 1.11, 1.78, 6.26, actual_rep, 2, curr_step, 18, track_size, 95, robot_vel, 38.8, joints_pos, 29.64, 52.47, -16.2, -81.61, 13.31, 43.82, 61.16, tool_torque, 0.24, -0.564, 0.496, tool_momentum, 0.236, -0.55, 0.494, robot_mode, normal, 
21/03/2022 15:45:32:104, robot_pos_with_timestamp, 1647873851762, 583.98, 188.32, 192.33, 2.26, 0.08, 3.1, tool_force, 1.16, 1.76, 6.04, actual_rep, 2, curr_step, 19, track_size, 95, robot_vel, 39.49, joints_pos, 29.11, 52.45, -16.2, -81.66, 13.31, 43.86, 60.62, tool_torque, 0.235, -0.535, 0.493, tool_momentum, 0.244, -0.55, 0.493, robot_mode, normal, 
21/03/2022 15:45:32:294, robot_pos_with_timestamp, 1647873851916, 584.97, 182.29, 192.91, 2.26, 0.08, 3.1, tool_force, 1.16, 2.09, 6.02, actual_rep, 2, curr_step, 19, track_size, 95, robot_vel, 39.7, joints_pos, 28.55, 52.31, -16.19, -81.84, 13.31, 43.85, 60.04, tool_torque, 0.361, -0.545, 0.506, tool_momentum, 0.373, -0.549, 0.508, robot_mode, normal, 
21/03/2022 15:45:32:402, robot_pos_with_timestamp, 1647873852059, 585.52, 176.68, 193.38, 2.26, 0.08, 3.1, tool_force, 1.17, 1.78, 6.23, actual_rep, 2, curr_step, 20, track_size, 95, robot_vel, 39.99, joints_pos, 28.05, 52.17, -16.2, -82.03, 13.3, 43.92, 59.52, tool_torque, 0.235, -0.535, 0.488, tool_momentum, 0.223, -0.538, 0.489, robot_mode, normal, 
21/03/2022 15:45:32:596, robot_pos_with_timestamp, 1647873852207, 586.03, 170.84, 194.22, 2.26, 0.08, 3.11, tool_force, 0.8, 1.91, 6.58, actual_rep, 2, curr_step, 21, track_size, 95, robot_vel, 35.79, joints_pos, 27.59, 52.03, -16.26, -82.16, 13.14, 44.22, 59.1, tool_torque, 0.187, -0.495, 0.462, tool_momentum, 0.204, -0.498, 0.462, robot_mode, normal, 
21/03/2022 15:45:32:703, robot_pos_with_timestamp, 1647873852357, 586.22, 165.09, 195.37, 2.26, 0.07, 3.11, tool_force, 1.36, 1.83, 6.01, actual_rep, 2, curr_step, 22, track_size, 95, robot_vel, 52.99, joints_pos, 26.95, 51.79, -16.15, -82.39, 13.42, 44.45, 58.32, tool_torque, 0.252, -0.627, 0.491, tool_momentum, 0.23, -0.596, 0.491, robot_mode, normal, 
21/03/2022 15:45:32:887, robot_pos_with_timestamp, 1647873852510, 585.86, 159.08, 196.83, 2.25, 0.07, 3.12, tool_force, 1.06, 1.96, 6.28, actual_rep, 2, curr_step, 23, track_size, 95, robot_vel, 24.46, joints_pos, 26.48, 51.52, -16.21, -82.67, 13.36, 44.75, 58.12, tool_torque, 0.194, -0.544, 0.444, tool_momentum, 0.187, -0.552, 0.445, robot_mode, normal, 
21/03/2022 15:45:33:005, robot_pos_with_timestamp, 1647873852654, 585.07, 153.57, 198.63, 2.25, 0.07, 3.12, tool_force, 1.01, 1.76, 6.52, actual_rep, 2, curr_step, 23, track_size, 95, robot_vel, 40.04, joints_pos, 26.03, 51.23, -16.25, -82.9, 13.3, 45.38, 57.79, tool_torque, 0.119, -0.517, 0.466, tool_momentum, 0.117, -0.516, 0.465, robot_mode, normal, 
21/03/2022 15:45:33:172, robot_pos_with_timestamp, 1647873852811, 584.17, 147.3, 200.79, 2.25, 0.06, 3.13, tool_force, 0.97, 2.15, 6.61, actual_rep, 2, curr_step, 24, track_size, 95, robot_vel, 38.97, joints_pos, 25.47, 50.87, -16.24, -83.18, 13.23, 45.98, 57.25, tool_torque, 0.172, -0.517, 0.484, tool_momentum, 0.175, -0.521, 0.484, robot_mode, normal, 
21/03/2022 15:45:33:316, robot_pos_with_timestamp, 1647873852961, 582.8, 141.78, 203.45, 2.25, 0.06, 3.14, tool_force, 1.38, 2.16, 6.47, actual_rep, 2, curr_step, 25, track_size, 95, robot_vel, 40.82, joints_pos, 25.06, 50.41, -16.25, -83.59, 13.03, 46.38, 56.88, tool_torque, 0.16, -0.536, 0.471, tool_momentum, 0.15, -0.53, 0.473, robot_mode, normal, 
21/03/2022 15:45:33:518, robot_pos_with_timestamp, 1647873853123, 580.58, 135.09, 206.87, 2.25, 0.05, 3.14, tool_force, 0.69, 2.12, 6.54, actual_rep, 2, curr_step, 26, track_size, 95, robot_vel, 49.58, joints_pos, 24.44, 49.71, -16.18, -84.3, 13.2, 46.59, 56.06, tool_torque, 0.245, -0.517, 0.487, tool_momentum, 0.232, -0.51, 0.486, robot_mode, normal, 
21/03/2022 15:45:33:618, robot_pos_with_timestamp, 1647873853260, 577.7, 130.14, 210.34, 2.25, 0.05, -3.14, tool_force, 0.79, 2.17, 6.39, actual_rep, 2, curr_step, 27, track_size, 95, robot_vel, 48.43, joints_pos, 24.11, 49.02, -16.2, -85.0, 13.08, 46.95, 55.43, tool_torque, 0.229, -0.566, 0.513, tool_momentum, 0.243, -0.577, 0.516, robot_mode, normal, 
21/03/2022 15:45:33:772, robot_pos_with_timestamp, 1647873853409, 574.81, 125.29, 214.55, 2.26, 0.04, -3.13, tool_force, 0.09, 1.4, 5.82, actual_rep, 2, curr_step, 28, track_size, 95, robot_vel, 44.65, joints_pos, 23.71, 48.33, -16.18, -85.55, 13.08, 47.59, 54.62, tool_torque, 0.123, -0.379, 0.455, tool_momentum, 0.128, -0.377, 0.455, robot_mode, normal, 
21/03/2022 15:45:33:923, robot_pos_with_timestamp, 1647873853560, 570.69, 120.68, 220.12, 2.26, 0.04, -3.13, tool_force, 0.44, 2.66, 6.7, actual_rep, 2, curr_step, 29, track_size, 95, robot_vel, 61.49, joints_pos, 23.45, 47.27, -16.21, -86.54, 12.96, 47.83, 54.14, tool_torque, 0.297, -0.528, 0.503, tool_momentum, 0.297, -0.533, 0.503, robot_mode, normal, 
21/03/2022 15:45:34:075, robot_pos_with_timestamp, 1647873853709, 566.51, 116.72, 225.6, 2.27, 0.03, -3.13, tool_force, 0.25, 2.22, 6.5, actual_rep, 2, curr_step, 31, track_size, 95, robot_vel, 51.78, joints_pos, 23.13, 46.23, -16.15, -87.51, 13.15, 47.96, 53.08, tool_torque, 0.317, -0.434, 0.489, tool_momentum, 0.294, -0.438, 0.489, robot_mode, normal, 
21/03/2022 15:45:34:224, robot_pos_with_timestamp, 1647873853858, 562.74, 113.97, 231.46, 2.27, 0.03, -3.14, tool_force, 0.16, 2.82, 6.49, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 53.53, joints_pos, 23.03, 45.12, -16.17, -88.5, 13.1, 47.69, 52.72, tool_torque, 0.577, -0.284, 0.474, tool_momentum, 0.583, -0.282, 0.473, robot_mode, rotation_overlay, 
21/03/2022 15:45:34:377, robot_pos_with_timestamp, 1647873853988, 560.49, 113.05, 232.48, 2.27, 0.03, -3.14, tool_force, -0.38, 3.24, 6.22, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 28.27, joints_pos, 22.92, 44.72, -16.03, -89.06, 13.15, 47.29, 52.54, tool_torque, 0.601, -0.2, 0.365, tool_momentum, 0.595, -0.198, 0.365, robot_mode, rotation_overlay, 
21/03/2022 15:45:34:526, robot_pos_with_timestamp, 1647873854139, 560.47, 112.99, 231.8, 2.29, 0.03, -3.14, tool_force, 0.61, 1.52, 5.52, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 2.38, joints_pos, 22.92, 44.8, -16.03, -89.03, 13.15, 47.33, 51.48, tool_torque, 0.31, -0.453, 0.459, tool_momentum, 0.281, -0.462, 0.458, robot_mode, rotation_overlay, 
21/03/2022 15:45:34:678, robot_pos_with_timestamp, 1647873854287, 560.06, 112.69, 233.2, 2.34, 0.03, -3.14, tool_force, 0.47, 2.23, 6.03, actual_rep, 2, curr_step, 32, track_size, 95, robot_vel, 10.87, joints_pos, 22.86, 44.61, -15.99, -89.1, 13.14, 47.48, 48.3, tool_torque, 0.431, -0.496, 0.507, tool_momentum, 0.425, -0.488, 0.504, robot_mode, rotation_overlay, 
21/03/2022 15:45:34:853, robot_pos_with_timestamp, 1647873854437, 559.37, 112.07, 234.46, 2.42, 0.03, -3.14, tool_force, 0.01, 2.06, 5.91, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 11.4, joints_pos, 22.69, 44.39, -15.84, -89.25, 13.13, 47.56, 43.38, tool_torque, 0.411, -0.51, 0.477, tool_momentum, 0.419, -0.516, 0.478, robot_mode, rotation_overlay, 
21/03/2022 15:45:34:977, robot_pos_with_timestamp, 1647873854587, 558.78, 111.44, 235.79, 2.47, 0.02, -3.14, tool_force, 0.03, 2.01, 6.36, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 10.56, joints_pos, 22.56, 44.19, -15.76, -89.35, 13.14, 47.71, 40.85, tool_torque, 0.393, -0.431, 0.437, tool_momentum, 0.389, -0.429, 0.436, robot_mode, rotation_overlay, 
21/03/2022 15:45:35:167, robot_pos_with_timestamp, 1647873854736, 558.21, 110.85, 237.04, 2.49, 0.02, -3.14, tool_force, -0.44, 2.2, 6.32, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 10.49, joints_pos, 22.54, 44.03, -15.82, -89.42, 13.27, 47.96, 39.68, tool_torque, 0.286, -0.295, 0.342, tool_momentum, 0.285, -0.294, 0.342, robot_mode, rotation_overlay, 
21/03/2022 15:45:35:281, robot_pos_with_timestamp, 1647873854867, 557.96, 110.66, 236.97, 2.49, 0.02, -3.13, tool_force, -0.43, 1.29, 5.31, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 7.8, joints_pos, 22.55, 44.02, -15.84, -89.46, 13.32, 47.96, 39.64, tool_torque, 0.138, -0.116, 0.179, tool_momentum, 0.157, -0.116, 0.179, robot_mode, rotation_overlay, 
21/03/2022 15:45:35:456, robot_pos_with_timestamp, 1647873855037, 557.89, 110.31, 236.68, 2.45, 0.02, -3.14, tool_force, -0.93, 1.36, 5.97, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 3.25, joints_pos, 22.55, 44.03, -15.93, -89.52, 13.55, 47.86, 41.43, tool_torque, 0.0060, 0.173, -0.103, tool_momentum, 0.0030, 0.181, -0.104, robot_mode, rotation_overlay, 
21/03/2022 15:45:35:582, robot_pos_with_timestamp, 1647873855165, 557.52, 110.02, 237.51, 2.4, 0.02, -3.14, tool_force, -1.36, 1.45, 6.59, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 8.81, joints_pos, 22.65, 43.92, -16.09, -89.61, 13.69, 47.91, 44.3, tool_torque, -0.099, 0.204, -0.108, tool_momentum, -0.101, 0.201, -0.108, robot_mode, rotation_overlay, 
21/03/2022 15:45:35:736, robot_pos_with_timestamp, 1647873855315, 556.86, 109.7, 238.46, 2.31, 0.02, -3.14, tool_force, -1.18, 1.18, 6.58, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 7.53, joints_pos, 22.8, 43.79, -16.32, -89.74, 13.84, 47.99, 49.67, tool_torque, -0.184, 0.192, -0.121, tool_momentum, -0.213, 0.215, -0.121, robot_mode, rotation_overlay, 
21/03/2022 15:45:35:887, robot_pos_with_timestamp, 1647873855464, 556.27, 109.56, 239.45, 2.2, 0.02, -3.14, tool_force, -1.28, 1.5, 6.85, actual_rep, 2, curr_step, 33, track_size, 95, robot_vel, 8.87, joints_pos, 22.96, 43.67, -16.53, -89.82, 13.91, 48.12, 55.9, tool_torque, -0.13, 0.235, -0.119, tool_momentum, -0.123, 0.233, -0.119, robot_mode, rotation_overlay, 
21/03/2022 15:45:36:054, robot_pos_with_timestamp, 1647873855632, 555.63, 109.32, 240.59, 2.11, 0.02, 3.14, tool_force, -0.93, 1.35, 6.42, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 6.4, joints_pos, 23.0, 43.49, -16.58, -89.94, 13.89, 48.2, 60.96, tool_torque, -0.157, 0.22, -0.106, tool_momentum, -0.152, 0.221, -0.106, robot_mode, rotation_overlay, 
21/03/2022 15:45:36:187, robot_pos_with_timestamp, 1647873855763, 555.1, 109.11, 241.54, 2.07, 0.02, 3.14, tool_force, -0.7, 1.38, 6.25, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 8.81, joints_pos, 22.99, 43.33, -16.55, -90.05, 13.77, 48.21, 63.25, tool_torque, -0.092, 0.119, -0.046, tool_momentum, -0.092, 0.12, -0.046, robot_mode, rotation_overlay, 
21/03/2022 15:45:36:339, robot_pos_with_timestamp, 1647873855913, 554.53, 108.92, 242.62, 2.05, 0.02, 3.14, tool_force, -0.52, 1.89, 6.52, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 8.05, joints_pos, 22.92, 43.14, -16.43, -90.18, 13.6, 48.21, 64.11, tool_torque, 0.115, -0.049, 0.032, tool_momentum, 0.113, -0.047, 0.031, robot_mode, rotation_overlay, 
21/03/2022 15:45:36:487, robot_pos_with_timestamp, 1647873856046, 553.99, 108.81, 242.21, 2.05, 0.02, 3.14, tool_force, -0.16, 1.86, 5.78, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 9.3, joints_pos, 22.85, 43.12, -16.31, -90.28, 13.47, 48.11, 64.01, tool_torque, 0.253, -0.176, 0.254, tool_momentum, 0.256, -0.182, 0.26, robot_mode, rotation_overlay, 
21/03/2022 15:45:36:655, robot_pos_with_timestamp, 1647873856211, 553.87, 109.09, 242.32, 2.09, 0.02, 3.14, tool_force, 0.61, 1.97, 6.23, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 1.43, joints_pos, 22.85, 43.09, -16.24, -90.28, 13.3, 48.13, 61.97, tool_torque, 0.229, -0.377, 0.514, tool_momentum, 0.229, -0.375, 0.515, robot_mode, rotation_overlay, 
21/03/2022 15:45:36:790, robot_pos_with_timestamp, 1647873856349, 553.52, 109.05, 243.26, 2.15, 0.02, -3.14, tool_force, 0.43, 2.35, 6.42, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 8.67, joints_pos, 22.81, 42.95, -16.17, -90.35, 13.17, 48.17, 58.49, tool_torque, 0.328, -0.449, 0.521, tool_momentum, 0.325, -0.446, 0.521, robot_mode, rotation_overlay, 
21/03/2022 15:45:36:946, robot_pos_with_timestamp, 1647873856500, 552.91, 108.94, 244.36, 2.26, 0.02, -3.14, tool_force, 0.05, 2.2, 5.67, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 8.27, joints_pos, 22.67, 42.73, -15.96, -90.49, 12.98, 48.13, 52.53, tool_torque, 0.406, -0.336, 0.498, tool_momentum, 0.429, -0.348, 0.502, robot_mode, rotation_overlay, 
21/03/2022 15:45:37:096, robot_pos_with_timestamp, 1647873856648, 552.36, 108.64, 245.41, 2.36, 0.02, -3.14, tool_force, -0.16, 2.35, 5.86, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 9.08, joints_pos, 22.52, 42.52, -15.78, -90.63, 12.89, 48.09, 46.7, tool_torque, 0.497, -0.273, 0.473, tool_momentum, 0.486, -0.26, 0.473, robot_mode, rotation_overlay, 
21/03/2022 15:45:37:258, robot_pos_with_timestamp, 1647873856811, 551.73, 108.42, 246.55, 2.44, 0.02, -3.14, tool_force, -0.28, 2.03, 5.67, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 7.93, joints_pos, 22.5, 42.33, -15.75, -90.77, 12.87, 48.09, 42.14, tool_torque, 0.416, -0.191, 0.423, tool_momentum, 0.414, -0.189, 0.423, robot_mode, rotation_overlay, 
21/03/2022 15:45:37:393, robot_pos_with_timestamp, 1647873856948, 551.15, 108.2, 247.41, 2.48, 0.02, -3.14, tool_force, -0.74, 1.94, 6.08, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 8.75, joints_pos, 22.53, 42.18, -15.79, -90.89, 12.87, 48.11, 40.13, tool_torque, 0.247, -0.041, 0.314, tool_momentum, 0.233, -0.034, 0.314, robot_mode, rotation_overlay, 
21/03/2022 15:45:37:623, robot_pos_with_timestamp, 1647873857106, 550.55, 108.03, 248.32, 2.49, 0.02, -3.14, tool_force, -1.0, 1.32, 6.13, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 6.81, joints_pos, 22.62, 42.04, -15.92, -91.0, 12.94, 48.16, 39.55, tool_torque, -0.012, 0.073, 0.2, tool_momentum, 0.025, 0.0020, 0.208, robot_mode, rotation_overlay, 
